RowID,Regime0,RegimeNew,IceMultiplier,SalinityAnomaly,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio
21,ice,ice,0.5,-1,-0.696,29.076,28.076,0.3917,0.19585,9.585,0.0844715656882943,0.132,0.810080272996725,1.1905000307687,1.176,8.14616119999999,0.000121562843781705,0.158678511295254,0.22549709711435,0.0805506696234098,0.143518566023999,0.00387182263909346,0.00275065640080003,0.06799383785821,0.084552728605883,0.0541516274386711,0.000152597426235248,0.00255683885115722,0.000259019506981761,0.00185512282389182,0.0252659142502938,0.00036,0.000421659662528448
22,ice,ice,0.5,-1,-0.692,29.291,28.291,0.4925,0.24625,10.108,0.0892165807110487,0.129,0.800673356126623,1.20816143019658,1.166,8.9059067,0.000134630192757673,0.156835884564814,0.256929046684487,0.100270978840232,0.15541394800937,0.00426534005466871,0.00291103918684723,0.0815682862711693,0.0931463482889925,0.057309051562992,0.000133752451538339,0.0023290442331441,0.000284938990142678,0.00157069714366902,0.0215354401445068,0.00036,0.000463854169999709
23,ice,ice,0.5,-1,-0.643,29.719,28.719,0.4289,0.21445,10.268,0.0975633023251352,0.12,0.765581215270562,1.24204978999207,1.153,10.4183303,0.000142572525735713,0.149962036558857,0.317916285943319,0.159124731182791,0.158002734005711,0.00506517735958999,0.00318147682914204,0.111132293084117,0.11061316763372,0.0626331038316366,0.000125174848564305,0.00229108656332219,0.000360176318319701,0.00137547274073134,0.0182140488546374,0.00036,0.000586333541450676
24,ice,ice,0.5,-1,-0.664,29.884,28.884,0.4599,0.22995,8.633,0.100430822070585,0.135,0.723536115545808,1.19708120854271,1.145,11.0013908,8.45469601541692e-05,0.141726243077671,0.237128991654994,0.144186674718042,0.0923567644416,0.00537937908257527,0.0032683713638944,0.0834890177458056,0.117474693970911,0.0643437793165855,0.000115003551379065,0.00215800119683646,0.000384480380533067,0.00123434040256364,0.0162962966730952,0.00036,0.00062589829389104
25,ice,ice,0.5,-1,-0.674,29.97,28.97,0.4796,0.2398,7.134,0.103568130667129,0.144,0.699972745223061,1.16042581568844,1.137,11.305289,4.77273733055575e-05,0.137110650464755,0.171291222020986,0.119649861680544,0.0513081676010831,0.00554443613480821,0.00330983133084323,0.0526939299647859,0.121079204157154,0.065159993469389,0.000107402208446705,0.00205777911647814,0.000395769648262987,0.00113945456373695,0.0151780487180059,0.00036,0.000644276171590909
26,ice,ice,0.5,-1,-0.659,29.912,28.912,0.3382,0.1691,8.166,0.100313141379215,0.133,0.714521529901366,1.19244695485098,1.145,11.1003344,7.46792379427071e-05,0.139960466181621,0.229132028384992,0.146908756859146,0.081626128289027,0.00543302143792709,0.00328215814276377,0.0770752761108407,0.118646133867989,0.064615196899929,0.000113929699066534,0.00220671494841653,0.000397649520909108,0.00121813945910279,0.0165330203518532,0.00036,0.000647336429386921
27,ice,ice,0.5,-1,-0.706,29.946,28.946,0.5303,0.26515,7.303,0.103293150095539,0.128,0.702295709666405,1.16112528586364,1.131,11.2204802,5.02310782425847e-05,0.137565672703845,0.172413177844387,0.117981111346002,0.054076086094721,0.00549828468731708,0.00329852515877027,0.0548809021666069,0.120071350446324,0.0649374111004409,9.78402869277938e-05,0.00191956270720807,0.000383021039847456,0.00104132654239226,0.0142487565339332,0.00036,0.000623522623007487
28,ice,ice,0.5,-1,-0.557,30.083,29.083,0.6666,0.3333,6.711,0.109041012714965,0.159,0.69110173425893,1.14661963257225,1.14,11.7045971,3.76147640214355e-05,0.135372996974855,0.146021073459323,0.106857220382712,0.0392986303002561,0.00576265862919911,0.00336031739533408,0.043179798263753,0.125844739426676,0.0661539026157142,8.48422875313774e-05,0.00169379678268851,0.000389817667662661,0.000887167641046923,0.0121520215416365,0.00036,0.000634586900846192
29,ice,ice,0.5,-1,-0.553,30.759,29.759,0.7139,0.35695,2.476,0.174778919144535,0.141,0.826426024139143,1.08621128533792,1.149,14.0933783,2.15959156788106e-06,0.161880316775205,0.0374809331493482,0.0429271054350733,0.00147132344950074,0.00710003785559091,0.00356769275245304,0.00103328710758033,0.155050380622764,0.0702364601737579,5.89987571008877e-05,0.00131790472232013,0.00049003250601604,0.000578328257712888,0.00895477561628377,0.00036,0.000797727335374948
30,ice,ice,0.5,-1,-0.531,30.494,29.494,0.749,0.3745,2.213,0.171930296342937,0.156,0.823909014701969,1.08131422603537,1.152,13.1569478,1.40919258411803e-06,0.161387285005737,0.0285997644112186,0.0337821194821021,0.00098227389108939,0.00656925391921276,0.00350572653946989,0.000691795785619474,0.143459139415637,0.0690165436191956,5.67682612170467e-05,0.00128497454911743,0.000434074240446834,0.000567940415277913,0.00856652393823512,0.00036,0.000706632484448334
31,ice,ice,0.5,-1,-0.692,30.447,29.447,0.8261,0.41305,1.922,0.174653866561326,0.159,0.831853432723854,1.07692689084808,1.153,12.9908639,8.90120043112852e-07,0.162943437484499,0.0205229015409814,0.026253787947134,0.000607051644581359,0.00647599210310645,0.00349213412287499,0.000401990094188126,0.141422491107704,0.068748952407431,5.15529216285608e-05,0.00118520295720066,0.000410421589520284,0.000517994806223268,0.00795259039128019,0.00036,0.000668128168986508
32,ice,ice,0.5,-1,-0.639,30.121,29.121,0.7247,0.36235,3.424,0.135448964913732,0.162,0.747312941932012,1.09354509344653,1.155,11.8388777,4.92213777636124e-06,0.146383647460981,0.0506146045161996,0.0485976110819509,0.00442379532042476,0.00583638644028521,0.00337627678000947,0.00428155531687444,0.127454804809973,0.066468091858995,5.58347555745115e-05,0.001293103689202,0.000370633073984467,0.00058112946249403,0.00919851026953368,0.00036,0.000603356166951457
33,ice,ice,0.5,-1,-0.619,30.007,29.007,0.7524,0.3762,4.146,0.122913433821616,0.17,0.717676715879075,1.10065239517135,1.141,11.4360359,8.5348283967417e-06,0.140578503961939,0.0632972974445745,0.0563108667483915,0.00826226534748936,0.00561572130002461,0.00332686116621819,0.00867543866993207,0.122635927124604,0.0654952564634507,5.32875702466892e-05,0.00124891262070464,0.000347039171592572,0.000562609471612376,0.0091251267136547,0.00036,0.000564947488639071
34,ice,ice,0.5,-1,-0.624,29.948,28.948,0.7841,0.39205,6.587,0.107835235102396,0.175,0.692573089290094,1.13581121224403,1.139,11.2275476,3.3649563058491e-05,0.135661205975511,0.126313907257512,0.0909490546976057,0.0353802583385854,0.0055021280091311,0.00329947514774376,0.0383830122813615,0.1201552807749,0.0649561133450936,5.07949993989281e-05,0.00120226183206258,0.000332406324006726,0.000540473111914905,0.00891951338334826,0.00036,0.000541126573964438
35,ice,ice,0.5,-1,-0.474,29.88,28.88,0.886,0.443,6.972,0.105947292108573,0.149,0.698021019947133,1.13643232127359,1.136,10.987256,3.81449923442203e-05,0.136728346548014,0.127160518806638,0.0865125253841842,0.0405050792905108,0.00537172354609852,0.0032663791099689,0.0424827132347873,0.117307512630652,0.0643045582083782,4.66014018512457e-05,0.00110480467403804,0.000308491301156367,0.000500451591477693,0.00835259105622005,0.00036,0.000502195141417342
36,ice,ice,0.5,-1,-0.462,29.772,28.772,0.8792,0.4396,6.844,0.10275482077626,0.156,0.701680509610656,1.13127143533166,1.13,10.6056164,3.59595768480952e-05,0.137445167326478,0.117916096685169,0.0787019842582461,0.0388191848664276,0.00516574766142231,0.00321044177275709,0.0393977517848147,0.112809418399646,0.0632033309363263,4.74961614949906e-05,0.00112059474723967,0.000294023587686341,0.000517894878010637,0.00875471045573879,0.00036,0.000478643049721951
37,ice,ice,0.5,-1,-0.678,30.229,29.229,0.774,0.387,6.868,0.115461410385767,0.134,0.683797256661877,1.15017514805246,1.127,12.2205173,3.96659842366328e-05,0.133942196016572,0.152119634050593,0.112815021427738,0.0400335815302628,0.00604687190475558,0.00341883693959752,0.0469679073545772,0.132051379088234,0.067305965286251,4.70649070069257e-05,0.00114608478711392,0.000375241821584299,0.000483697788739859,0.00797388650002954,0.00036,0.000610858779323277
38,ice,ice,0.5,-1,-0.404,30.77,29.77,0.7667,0.38335,7.241,0.127193361869708,0.087,0.68224554258133,1.1750342890389,1.119,14.132249,5.30096866735014e-05,0.13363824628657,0.196753883271502,0.148829492075762,0.0500623810689708,0.00712225201425262,0.00356972618512727,0.0631749296982151,0.155535492649737,0.0702764919598308,4.23313556536333e-05,0.00106041563470181,0.000465827155425101,0.0004146586456335,0.00722285757176918,0.00036,0.000758323276273421
39,ice,ice,0.5,-1,-0.554,30.937,29.937,0.7006,0.3503,8.011,0.127407398519477,0.152,0.699208949232577,1.20435842551984,1.123,14.7223769,7.86380794326381e-05,0.136961038118,0.249556225640072,0.177672941315892,0.0741727890940596,0.00746128158438459,0.00359532239846989,0.0871183833943201,0.162939208652454,0.0707803995392605,4.20588777281713e-05,0.00107049603860735,0.000505221995203258,0.000408273329646404,0.0075932964700119,0.00036,0.000822454410796002
40,ice,ice,0.5,-1,-0.39,31.104,30.104,0.8334,0.4167,6.007,0.1402818098176,0.155,0.702844213837352,1.14819239349611,1.128,15.3125048,3.39742082352882e-05,0.137673113692333,0.148404874290923,0.122602795570039,0.0296266569551458,0.00780364787506414,0.00361102059348636,0.0370269632791649,0.170415791842847,0.0710894467934884,3.58969375756942e-05,0.000927509294147123,0.000507398038131721,0.000346337225248718,0.00689241966336,0.00036,0.000825996806260941
41,ice,ice,0.5,-1,-0.67,31.002,30.002,0.6199,0.30995,5.029,0.143189450464921,0.164,0.709412767919201,1.13505772932852,1.126,14.9520674,2.06597319240634e-05,0.138959761963885,0.125393635289086,0.111728672953827,0.017683847205482,0.00759414130888927,0.00360260899310057,0.0218447483654143,0.165840594711637,0.0709238492837005,4.16109203129839e-05,0.00108395858222383,0.000527664328133852,0.000402822121820847,0.00782401708688582,0.00036,0.000858988441148132
42,ice,ice,0.5,-1,-0.651,31.005,30.005,0.6199,0.30995,5.322,0.140397290466677,0.171,0.702891482809441,1.14127509876767,1.127,14.9626685,2.4507061815197e-05,0.137682372737851,0.136552033860818,0.11892222532872,0.0213553378001924,0.00760028549974884,0.00360290909689195,0.0267034146842779,0.165974771338688,0.0709297573675671,4.15387503727215e-05,0.00108265636019874,0.000528241636330642,0.000402077122589731,0.00782107456380033,0.00036,0.000859928245189417
43,ice,ice,0.5,-1,-0.656,31.007,30.007,0.6199,0.30995,6.559,0.132222759679129,0.162,0.691913715814321,1.17038769259257,1.125,14.9697359,4.59233363640029e-05,0.135532047909316,0.188800807001067,0.149565975806991,0.0420929978978666,0.00760438222520301,0.00360310739154816,0.0525331306298074,0.166064235487175,0.0709336611551659,4.15144230114839e-05,0.00108218280199602,0.000528574982989188,0.000401810984996654,0.00782196731190512,0.00036,0.000860470902540538
44,ice,ice,0.5,-1,-0.657,31.013,30.013,0.609,0.3045,8.834,0.126546637997344,0.174,0.715457711251158,1.24089941900245,1.134,14.9909381,0.000112945220336428,0.14014384536988,0.315377851796931,0.210567566886072,0.107069403250395,0.00761667527299484,0.00360369375773415,0.11604589028101,0.16633269063881,0.0709452048300637,4.17192059492789e-05,0.00108834961304594,0.000531541931160722,0.000403701670454647,0.00787960871203463,0.00036,0.000865300818168617
45,ice,ice,0.5,-1,-0.644,31.013,30.013,0.609,0.3045,10.544,0.126023087129144,0.174,0.748080228644488,1.30757894724834,1.125,14.9909381,0.000191984789559459,0.146533943570306,0.435048519596987,0.254699073794302,0.182552796581524,0.00761667527299484,0.00360369375773415,0.166270519040647,0.16633269063881,0.0709452048300637,4.16669539510977e-05,0.00108747995331484,0.000531525683493159,0.000403196046762384,0.00787331240953081,0.00036,0.000865274368477236
46,ice,ice,0.5,-1,-0.646,31.013,30.013,0.609,0.3045,10.055,0.125991536440729,0.167,0.738261456025629,1.28732153925605,1.123,14.9909381,0.000166501913102316,0.144610642542195,0.398692270443635,0.242541350280555,0.15835091022754,0.00761667527299484,0.00360369375773415,0.152288791279612,0.16633269063881,0.0709452048300637,4.1582808830761e-05,0.00108607770027887,0.000531383010668249,0.000402381804859462,0.00786316015229083,0.00036,0.000865042110390173
47,ice,ice,0.5,-1,-0.658,31.012,30.012,0.609,0.3045,10.723,0.126096625982826,0.167,0.751740085149859,1.31514433431019,1.126,14.9874044,0.000201908633208828,0.147250836205746,0.448626223964044,0.258929626104461,0.191906996911064,0.00761462613258898,0.00360359691730551,0.171209363840445,0.166287941581644,0.0709432983517368,4.14728600704632e-05,0.00108427666030153,0.000530949395253607,0.00040133289987094,0.0078479453371072,0.00036,0.000864336224831453
48,ice,ice,0.5,-1,-0.678,31.015,30.015,0.6242,0.3121,10.419,0.126391549783843,0.174,0.746103003597074,1.30058404551032,1.128,14.9980055,0.000184581893744111,0.146146644758722,0.422454681528433,0.249561307954291,0.175137556521631,0.00762077391273524,0.0036038863738686,0.1616647109868,0.166422196591413,0.0709489968257301,4.09741374570655e-05,0.00107173431777154,0.000528614514104159,0.000396462344673375,0.0077636215487671,0.00036,0.000860535255518398
49,ice,ice,0.5,-1,-0.677,31.033,30.033,0.6242,0.3121,9.488,0.12684114355473,0.166,0.728938528167174,1.26431968696182,1.135,15.0616121,0.000140569509385517,0.142784467578052,0.357370537728919,0.226649438003665,0.133027682391891,0.00765768320611891,0.00360555603570893,0.135053534194897,0.167228220461152,0.0709818671274878,4.0772088279304e-05,0.00106773634324695,0.000531866866904427,0.000394250303460211,0.00777366961219065,0.00036,0.000865829783332789
50,ice,ice,0.5,-1,-0.814,30.948,29.948,0.6494,0.3247,9.42,0.126102952132716,0.169,0.723841221704134,1.25554356315099,1.123,14.7612476,0.000131638536901118,0.141786007267226,0.341553605627847,0.218601765017379,0.125113157484871,0.0074837300038241,0.00359666092204439,0.129792633811267,0.163429436458174,0.0708067507876036,4.02488710951305e-05,0.00105502128863421,0.000510268760003164,0.000390510164998472,0.00750517310037902,0.00036,0.000830670074423756
51,ice,ice,0.5,-1,-0.732,31.047,30.047,0.748,0.374,8.618,0.130089337315326,0.18,0.717299599522156,1.22263712862556,1.115,15.1110839,0.000101601545895276,0.140504634415802,0.282236555324116,0.19057730166218,0.0943257161445044,0.00768641723431347,0.00360677516228017,0.103464976299947,0.167855713173023,0.0710058678306899,3.78582547227001e-05,0.000985190257629412,0.000511809222093724,0.000365898017836275,0.00720113739699912,0.00036,0.000833177803408389
52,ice,ice,0.5,-1,-0.55,31.057,30.057,0.8252,0.4126,9.551,0.130514939546106,0.169,0.734530493769891,1.24760393579907,1.129,15.1464209,0.000134447414464502,0.143879821713478,0.326841712976203,0.205059748659,0.124503066659353,0.00770695589731348,0.00360760337806076,0.125452198625769,0.168304235783804,0.0710221727506269,3.6890963227767e-05,0.000947433733103427,0.000500961156497112,0.000356430942127409,0.00694493300796434,0.00036,0.000815518161739485
53,ice,ice,0.5,-1,-0.821,30.718,29.718,0.8231,0.41155,10.699,0.124679916469135,0.172,0.742096017612767,1.27418091200621,1.133,13.9484966,0.000166068823806387,0.145361756406339,0.374545303402872,0.21725058452684,0.159143358511979,0.00701736716717212,0.00355973526279172,0.148742253148306,0.153245020994211,0.0700798026518073,3.98895198838962e-05,0.00100649237897354,0.000443355734533392,0.000392072573815834,0.00677849605300511,0.00036,0.000721741893426452
54,ice,ice,0.5,-1,-0.78,30.347,29.347,0.8425,0.42125,10.071,0.116330020605048,0.176,0.731693824785564,1.23241383255444,1.155,12.6374939,0.000124765461489096,0.143324175036877,0.299534308730249,0.175063189807693,0.125322504051184,0.00627844208237403,0.0034606055166356,0.118168942311653,0.137108400601485,0.0681282549847215,4.20625218000599e-05,0.0010444583666155,0.000380793402461998,0.000426819112041332,0.00711616628222898,0.00036,0.000619896236566043
55,ice,ice,0.5,-1,-0.666,30.371,29.371,0.8649,0.43245,11.534,0.117497783123662,0.178,0.760700586476023,1.28030419069004,1.182,12.7223027,0.000186431836169109,0.149006019066372,0.385424859182086,0.200332426745078,0.186060479878034,0.00632574497303451,0.00346849605787308,0.149821237127675,0.138141399488342,0.0682835945063197,4.20282149583881e-05,0.00103592875399103,0.000382290664872252,0.000425430054710309,0.00703080920660444,0.00036,0.000622333640489712
56,ice,ice,0.5,-1,-0.651,30.197,29.197,0.8151,0.40755,13.073,0.114061422064901,0.173,0.795631313779948,1.33363572403234,1.214,12.1074389,0.000267998374373946,0.155848249388242,0.481270721683463,0.20930945620964,0.272556475017461,0.00598436035545507,0.00340665808959516,0.169056984800857,0.130686254041087,0.0670662026798537,4.59281355527785e-05,0.0011156172328767,0.000364314868784166,0.000473741083444186,0.0078106577726661,0.00036,0.000593070716625387
57,ice,ice,0.5,-1,-0.387,30.041,29.041,0.76,0.38,10.123,0.106925515923887,0.192,0.740886939252752,1.22741982180247,1.143,11.5561817,0.000123912705814356,0.145124922155954,0.290788548354249,0.159829690695759,0.130909165911103,0.00568137099594793,0.00334208183064545,0.111725636711187,0.124069582908941,0.0657949026676054,5.44050395724148e-05,0.00126118531411172,0.000353478918683081,0.000571905830631575,0.00913812002666321,0.00036,0.000575430797856178
58,ice,ice,0.5,-1,-0.38,30.099,29.099,0.76,0.38,11.481,0.109049667374719,0.219,0.765779469015582,1.27553662662954,1.118,11.7611363,0.000181971624990884,0.150000870499353,0.377144440747885,0.187173626131456,0.190109077174867,0.00579368086092891,0.00336709959998934,0.141664584498288,0.126522201848047,0.066287422534668,5.39813350318916e-05,0.00125409180177036,0.000362677288522014,0.000563350352008287,0.00896472291001576,0.00036,0.00059040488829165
59,ice,ice,0.5,-1,-0.429,30.069,29.069,0.7569,0.37845,10.822,0.107993456355896,0.196,0.754111498081059,1.25134581258079,1.122,11.6551253,0.00015214199246095,0.147715348533885,0.33373700974098,0.173946830933449,0.159834003232723,0.00573553930144236,0.0033543084356627,0.127224581425226,0.125252508487005,0.0660356054175168,5.4474284031559e-05,0.00126280970426175,0.000358300231007562,0.000570614330607795,0.00908933407739404,0.00036,0.000583279445826264
60,ice,ice,0.5,-1,-0.444,30.078,29.078,0.79559,0.397795,9.798,0.108287383558686,0.185,0.733347877047407,1.21624689253737,1.128,11.6869286,0.000111469672987911,0.143648170768242,0.270642700147312,0.153788520134893,0.116924214334824,0.00575297046303526,0.0033581793237298,0.104663961487837,0.125633169589755,0.066111810823763,5.34858073694401e-05,0.00123389001239186,0.000354862213887958,0.000559631060396582,0.00886264784046951,0.00036,0.000577682673771094
61,ice,ice,0.5,-1,-0.431,30.348,29.348,0.85288,0.42644,11.359,0.116149851289613,0.191,0.755085959852853,1.27540120566835,1.127,12.6410276,0.000177335346029379,0.147906226090612,0.376657029341673,0.199188655548891,0.178303753984432,0.00628041166025832,0.00346093837062468,0.147436916329975,0.137151412175062,0.0681348078152395,5.10462040148269e-05,0.00117100948590942,0.000390690637375789,0.000517925563014861,0.00797708591941568,0.00036,0.000636008014332679
62,ice,ice,0.5,-1,-0.509,30.42,29.42,0.76806,0.38403,10.656,0.116373339911107,0.175,0.737399406668361,1.26446232833093,1.123,12.895454,0.000153536599448626,0.14444178432748,0.357248038995488,0.203948044555175,0.154185322675632,0.00642253568944102,0.00348397116063969,0.141085036914893,0.140255111798729,0.0685882497876368,5.61406539079393e-05,0.00127162917895249,0.000418068397926841,0.000565543656392619,0.008565981869747,0.00036,0.000680576461741369
63,ice,ice,0.5,-1,-0.193,30.537,29.537,0.7542,0.3771,9.941,0.118026633195755,0.166,0.716970403275044,1.24876646524973,1.122,13.3088969,0.000127967220674751,0.140440151460029,0.329114923323226,0.202870622399965,0.12733813896081,0.00665481006847157,0.00351747540842775,0.130522622383162,0.145327511638012,0.0692478412739832,5.76919978982519e-05,0.00129379399825402,0.000443534479644009,0.000575009541232264,0.0085777651099563,0.00036,0.000722032873839085
64,ice,ice,0.5,-1,-0.552,30.549,29.549,0.70175,0.350875,9.069,0.118703636382478,0.181,0.702673325836853,1.22434930412818,1.116,13.3513013,0.000100070567790237,0.137639640153449,0.285431105158802,0.187391556145776,0.0992040414410558,0.00667872568530202,0.00352063704304433,0.109147018548891,0.145849780049507,0.0693100837481085,5.98518030661964e-05,0.00134318819780208,0.000452646927269141,0.000595927049287926,0.0088920756519041,0.00036,0.000736867090903253
65,ice,ice,0.5,-1,-0.471,30.502,29.502,0.71299,0.356495,10.023,0.117279219079651,0.16,0.721178423309202,1.25286988814483,1.113,13.1852174,0.000132745112928983,0.141264418358976,0.336587817427998,0.204952959241331,0.132641112408933,0.00658515459232614,0.00350796206262043,0.132632416882421,0.143806377764014,0.0690605539204253,6.0227434500211e-05,0.00134566550696451,0.000443321238815466,0.000602117425229574,0.00896166547082621,0.00036,0.000721685737606572
66,ice,ice,0.5,-1,-0.602,30.852,29.852,0.60418,0.30209,9.532,0.12231628154021,0.154,0.721482048849942,1.25938275738095,1.114,14.4220124,0.000132635279679747,0.141323892525181,0.348562835315406,0.22142470571399,0.128837441571546,0.00728830466806878,0.00358353123871042,0.132323443633842,0.159161744748849,0.0705482693138427,6.38424119889452e-05,0.00142126742673761,0.000527011550785473,0.000622369614346649,0.0098676788109534,0.00036,0.000857925780348444
67,ice,ice,0.5,-1,-0.658,30.693,29.693,0.4836,0.2418,9.593,0.118412286225793,0.134,0.713865024913701,1.2670483913906,1.102,13.8601541,0.000133523846335494,0.139831869994831,0.362637703176917,0.231265615610194,0.132582735601395,0.0069670569162031,0.00355459033617147,0.138241550091734,0.152146347477163,0.0699785155010537,7.36337945217589e-05,0.00160731308869226,0.000516793862335956,0.000724999762969995,0.0107687341409223,0.00036,0.000841292334035277
68,ice,ice,0.5,-1,-0.471,30.442,29.442,0.58223,0.291115,8.582,0.114393965539826,0.138,0.694841375967118,1.21345709262528,1.08,12.9731954,8.60578705247301e-05,0.136105517934584,0.266197163173661,0.179543902409319,0.087363307116838,0.00646608618688355,0.00349064198312032,0.0971978182272745,0.14120616605254,0.0687195769477923,7.31830699558338e-05,0.00157266444209541,0.000457158596237782,0.000735677303718031,0.0105599518295232,0.00036,0.000744211668294064
69,ice,ice,0.5,-1,-0.37,30.138,29.138,0.63443,0.317215,7.64,0.108307991792121,0.153,0.692374501873653,1.1718756083418,1.103,11.8989506,5.63659928036767e-05,0.135622306675462,0.191432961107214,0.132396537612626,0.0591177252464132,0.00586942586776935,0.00338325058542516,0.0643503161957807,0.128176318682316,0.0666053837841478,7.44964768973739e-05,0.00157827879794178,0.000397002094274755,0.000773772705722454,0.0111857533612509,0.00036,0.000646282479051927
70,ice,ice,0.5,-1,-0.359,30.097,29.097,0.631,0.3155,7.758,0.107068704966898,0.169,0.695405714770871,1.17348774099885,1.118,11.7540689,5.87683065102497e-05,0.136216060610699,0.194335302206194,0.132264382665125,0.0620400035478603,0.00578980140696223,0.00336625679311397,0.066211620474253,0.126437482466774,0.0662708303627397,7.50304500030239e-05,0.00158776759077305,0.00039039689015122,0.000783212020663969,0.0113550825914362,0.00036,0.000635529821176405
71,ice,ice,0.5,-1,-0.363,30.1,29.1,0.631,0.3155,8.196,0.106754210706221,0.165,0.701172772725786,1.18481078394115,1.107,11.76467,6.93248244533482e-05,0.137345711833354,0.214656923340594,0.14129480425315,0.0733047606557689,0.00579562076737658,0.00336752047106561,0.076127262104737,0.126564565457819,0.0662957081401386,7.50013093166274e-05,0.00158731424416237,0.000390896914216405,0.000782619060101029,0.0113441698097625,0.00036,0.00063634381384066
72,ice,ice,0.5,-1,-0.36,30.107,29.107,0.631,0.3155,7.436,0.107755391736536,0.16,0.691431972890765,1.16604009286403,1.116,11.7894059,5.1815466097206e-05,0.13543768411293,0.180968905513239,0.126494596676404,0.0545033612153197,0.00580920346251119,0.00337045663118644,0.059396812920516,0.126861183883431,0.0663535117425503,7.48856898498531e-05,0.00158564670326434,0.000392079614073089,0.000780742296197935,0.0113144992371082,0.00036,0.00063826913918875
73,ice,ice,0.5,-1,-0.362,30.103,29.103,0.67753,0.338765,6.754,0.109557112975846,0.153,0.687145425680896,1.14839804132781,1.114,11.7752711,3.8172271759099e-05,0.134598035312025,0.149184051052913,0.109594160510104,0.0397721689708704,0.00580144120457693,0.00336878095484876,0.0445669293062532,0.126691671963681,0.0663205230345754,7.2272290173326e-05,0.00153185473911302,0.000385272561444833,0.000753864803287371,0.0109404422798823,0.00036,0.000627187890724147
74,ice,ice,0.5,-1,-0.352,30.104,29.104,0.67753,0.338765,5.835,0.112756487945591,0.157,0.688046182941196,1.1306362043085,1.112,11.7788048,2.4613356078507e-05,0.134774475630185,0.117306637499265,0.0925527306818144,0.0252095655020289,0.00580338158959617,0.0033692004062946,0.0286269264235804,0.126734046024482,0.0663287806920629,7.21561566876398e-05,0.00153034483581203,0.000385407218476681,0.000752561159296957,0.0109272109248481,0.00036,0.00062740709984576
75,ice,ice,0.5,-1,-0.356,30.109,29.109,0.67753,0.338765,5.199,0.116319923936954,0.156,0.695294243218404,1.11985351562042,1.12,11.7964733,1.74224355134432e-05,0.136194225564733,0.0979547975878478,0.0812152652654831,0.0175011943787601,0.00581308530933567,0.00337129233990962,0.0196386863610012,0.126945955519849,0.0663699641745632,7.21039918273622e-05,0.00152954444972714,0.000386234587642692,0.000751557111446116,0.0109093158140351,0.00036,0.000628753979883453
76,ice,ice,0.5,-1,-0.344,30.103,29.103,0.67753,0.338765,4.189,0.123976335393803,0.155,0.720463646832887,1.10438413169027,1.118,11.7752711,9.10475543821742e-06,0.141124407953895,0.070191681170026,0.0628443929963736,0.00876048427079105,0.00580144120457693,0.00336878095484876,0.00912922189216555,0.126691671963681,0.0663205230345754,7.21342165619616e-05,0.00153009111633416,0.000385246466903124,0.000752424571690713,0.010927846559986,0.00036,0.000627145411237644
77,ice,ice,0.5,-1,-0.407,30.102,29.102,0.67753,0.338765,2.888,0.138845878054004,0.156,0.778142415302935,1.08708149328888,1.107,11.7717374,2.98618375364744e-06,0.152422524226142,0.0391383977010468,0.039192325062114,0.00262776146072584,0.0057995009392006,0.00336836114849532,0.00214209574075018,0.126649300515636,0.0663122583900923,7.20902159745782e-05,0.00152955537768736,0.000384814523905255,0.000752057857050222,0.0109264702374703,0.00036,0.000626442248217857
78,ice,ice,0.5,-1,-0.604,30.139,29.139,0.67939,0.339695,4.016,0.127462779256595,0.157,0.72859388122863,1.10215432492371,1.109,11.9024843,8.08774963201107e-06,0.142716958141082,0.0661849225469868,0.0602915660849231,0.00762602806420392,0.00587137044028971,0.00338365761510465,0.00778417481922605,0.128218784189623,0.066613396896783,7.2323239944246e-05,0.00153068975158257,0.000390565163760215,0.000751109847580354,0.0108461460169107,0.00036,0.000635803754958489
79,ice,ice,0.5,-1,-0.103,30.256,29.256,0.71694,0.35847,6.056,0.116231238271591,0.134,0.681263315895534,1.13749293529713,1.114,12.3159272,2.76101907519783e-05,0.133445847738609,0.129508818380814,0.10256732774618,0.0277485424194763,0.00609971132003945,0.0034288301603759,0.0330389428460668,0.133205284407935,0.0675026998432629,7.11395359533453e-05,0.00149537769751045,0.000408584882132029,0.000728917530018971,0.0103513115834941,0.00036,0.000665138180214931
80,ice,ice,0.5,-1,-0.56,29.591,28.591,0.71069,0.355345,6.395,0.0957015495506139,0.15,0.712623499149469,1.12409473998934,1.108,9.9660167,3.11466732749395e-05,0.139588679947412,0.105479336614711,0.0697408369341058,0.0348382028053935,0.00482367653613353,0.00310741250801939,0.0324384641193217,0.105339281020827,0.0611750142197297,8.12474496456346e-05,0.00163186019647737,0.000301518830561062,0.000910088266197566,0.0135814081006255,0.00036,0.000490844607890101
