Scenario,RowID,Regime0,RegimeNew,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
SalinityOnly,11,open,open,-0.062,28.28,26.58,0,0,10.695,0.0526443389450011,0.101,1.0018349129618,1.13343553121218,1.21,7.25793650209687,0.000148263308761165,0.196239407193947,0.124113225981273,-0.0803508468419331,0.201132054779657,0.003265843446101,0.00299599180431549,-0.057723157084837,0.0713193759908728,0.0589814969072173,0.000222501802645217,0.00221226691927006,0.000186222583967335,0.00310924448186571,0.0551265060559044,0.00036,0.000303153043667754,0.14549091961683,0.00233826995606594,0.0003825936,4.83556610549989,0.101
SalinityOnly,12,open,open,-0.404,28.753,27.053,0,0,9.735,0.0620169680411925,0.113,0.928204582490851,1.15141929190801,1.18,7.22343267317693,0.000124684044807948,0.181816699204668,0.156388929014,-0.00897542028727916,0.162683376975156,0.00330815830059486,0.00281017149584505,-0.00312464752053143,0.0722434463167942,0.0553232893201469,0.000227664545729599,0.00279264998945812,0.000207037969893232,0.00315212857114327,0.0480749770847618,0.00036,0.000337038555640145,0.141365540682038,0.00259926954771279,5.71536e-05,5.09830319588076,0.113
SalinityOnly,13,open,open,-0.428,28.732,27.032,0,0,9.983,0.0619097919571468,0.123,0.933758000883518,1.15487194955409,1.179,7.30887892841081,0.000132275296829448,0.182904502713187,0.162585461249029,-0.0128107002960643,0.172666561004655,0.00334469228104516,0.00285112083552052,-0.00694904444933827,0.0730412741157012,0.0561294508550157,0.000225612923849639,0.00274786706397825,0.000208337743988099,0.00312787480964259,0.0480425359124144,0.00036,0.000339154466957371,0.141549279232673,0.00373201351871908,5.95359999999999e-06,6.10902080428532,0.123
SalinityOnly,14,open,open,-0.414,28.71,27.01,0.0058,0.0058,10.676,0.0624590734845923,0.115,0.941725680245683,1.1679395774853,1.17,7.56646122622379,0.000154928410010019,0.184465211622922,0.186007593210797,-0.018575781711672,0.201766454497879,0.00345974919043897,0.00295996044650677,-0.0142461113249767,0.0755538829154896,0.0582721547067157,0.000212017733349061,0.00259624515812502,0.00021315889867603,0.00294323029697684,0.0461427983567021,0.00036,0.000347002858309817,0.141741710898711,0.00276054895909747,3.09135999999999e-05,5.25409265154077,0.115
SalinityOnly,15,open,open,-0.452,28.81,27.11,0.0657,0.0657,10.31,0.0644639065590278,0.12,0.920229853975498,1.16325155610063,1.169,7.50005426098207,0.000138750773587243,0.180254609506916,0.177278739940571,-0.00452934024387763,0.179159954667228,0.00344208146150049,0.00289631894035444,0.00199697121654945,0.0751680556632456,0.0570192569875405,0.000196511695668071,0.00252260502249309,0.000211128883159821,0.00270993895949754,0.0416738393778494,0.00036,0.000343698181888081,0.140866558732477,0.0030842576746844,3.13600000000006e-07,5.55360934409722,0.12
SalinityOnly,16,open,open,-0.472,28.784,27.084,0.042,0.042,11.722,0.0659264669755784,0.119,0.936068091963548,1.19686226527711,1.17,8.02748060387475,0.000192263356701606,0.183357003318071,0.237725053214531,-0.0117658755592115,0.246702558695465,0.00368060567408009,0.00311047792114371,-0.0122978034387575,0.0803769391509709,0.0612353624004058,0.000185249586752115,0.00239741570936669,0.000224907515015567,0.00255947834297635,0.0403506014144195,0.00036,0.00036612851281604,0.14109421205261,0.00281679990769437,2.43360000000002e-06,5.30735330244216,0.119
SalinityOnly,17,open,open,-0.518,28.787,27.087,0.0984,0.0984,12.238,0.0670892501913983,0.123,0.935477882535726,1.20460607755645,1.17,8.22355319415439,0.00020626490178106,0.183241393104515,0.251326200230128,-0.014812630231859,0.263342531105225,0.00377092274447839,0.00318521297732469,-0.0125911122985422,0.0823492802041898,0.0627066566404803,0.000168144818533396,0.00219874238732657,0.000224939741622985,0.0023226582694866,0.0369267887112681,0.00036,0.000366180974735093,0.141067948420625,0.00312601194416006,5.95359999999999e-06,5.59107498086017,0.123
SalinityOnly,18,ice,ice,-0.622,29.032,27.932,0.2682,0.2682,11.582,0.0862102890397277,0.128,0.858472904061688,1.23394320722959,1.172,7.63730839999999,0.000208716629665386,0.168157659116793,0.303084455079922,0.0574451504821001,0.244406881932518,0.00361135001574603,0.00263406358057595,0.0667726222729175,0.078864536484481,0.0518562876932335,0.000162381286407435,0.00253983934454194,0.000232178534576474,0.00201976792907115,0.0265024154547868,0.00036,0.000377965056287283,0.133630351418447,0.00174637994214311,5.53536e-05,4.17897109602723,0.128
SalinityOnly,19,open,open,-0.574,29.024,27.324,0.0821,0.0821,11.67,0.0715516738279042,0.118,0.903529249910318,1.21347318123841,1.179,8.21702544771394,0.000191340459514886,0.176983295441965,0.267325884739286,0.0253063031667028,0.239567249711492,0.00380089725412467,0.00308488915518188,0.0185628336216141,0.0830038625070119,0.0607316014360857,0.000162498959804191,0.00235399842620961,0.000236332810169337,0.00219720778041223,0.0336831593663622,0.00036,0.000384727830508222,0.138989822133386,0.0021574470041894,6.55360000000003e-06,4.64483261720958,0.118
SalinityOnly,20,ice,ice,-0.639,29.073,27.973,0.3206,0.3206,10.923,0.086233125163705,0.13,0.841340202552738,1.20733069135397,1.179,7.78219009999999,0.000167610047553681,0.164801705811265,0.255046874919697,0.0575401340599315,0.196249968831223,0.00368525973393221,0.00266800953486313,0.0678284112026679,0.0804785743487248,0.0525245749678909,0.000137287565435459,0.00223353420952313,0.000228556288499747,0.0016966399358335,0.0229291652448048,0.00036,0.000372068376627495,0.133267555386084,0.00191553933293592,8.91136000000001e-05,4.3766874836295,0.13
