RowID,IceReduction_pct,Temperature,Salinity,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
32,0.1,-0.452,28.71,0.0657,10.31,0.0960182668580213,0.12,0.785064898095749,1.26992091079246,1.169,9.22533487762711,0.000178608057601916,0.153778500048102,0.368719700091022,0.168536802162245,0.199464063139825,0.00448376201748866,0.00282133769682649,0.122005064112315,0.0979162395431548,0.0555431161059557,0.000213945809368139,0.00350852202244585,0.000353931764570447,0.00235404151994029,0.0279777843248432,0.00036,0.000576167988835611,0.126718579836574,0.00057512352449308,3.13600000000006e-07,2.39817331419787,0.12
33,0.1,-0.472,28.684,0.042,11.722,0.0969263125529423,0.119,0.803281410600172,1.33075630509163,1.17,9.8592662661337,0.000247031933943418,0.157346750234593,0.478026530752928,0.202626115227561,0.274637514738865,0.00478753024634122,0.00302808255683187,0.146481655873037,0.104549919597072,0.059613261192276,0.000201289401385931,0.00335066408395252,0.000376520717842518,0.00222332687717544,0.0269592805542784,0.00036,0.000612940703464564,0.126950465176568,0.000487247677510392,2.43360000000002e-06,2.20736874470577,0.119
34,0.1,-0.518,28.687,0.0984,12.238,0.0981074581725955,0.123,0.808175559021644,1.34129327833645,1.17,10.1031577277827,0.000265137807170212,0.158305415951392,0.49664060222683,0.202893519398622,0.293035185411619,0.00490647384206172,0.00310146702465597,0.150798153779309,0.107147405718161,0.0610579666670273,0.00018263010984407,0.00306691607645545,0.000376451437300134,0.00201632776987844,0.0246505067727104,0.00036,0.000612827921186265,0.126923712223042,0.000619638638629081,5.95359999999999e-06,2.48925418274045,0.123
35,0.1,-0.622,28.932,0.2682,11.582,0.104260594475846,0.128,0.774753646438665,1.2938410441442,1.172,11.1710084,0.000199494672030449,0.151758732233631,0.410583928035365,0.196608496349358,0.213698160472744,0.00547139483462254,0.00329183548630353,0.146449168674008,0.119484130775109,0.0648057128443446,0.000136142139374013,0.00235451714762102,0.000396238723955693,0.00145170241210414,0.0175435965457309,0.00036,0.000645039783183686,0.124736236020712,0.00056355937464024,5.53536e-05,2.37394055241541,0.128
36,0.1,-0.574,28.924,0.0821,11.67,0.102122542991802,0.118,0.791700315189785,1.33922725667056,1.179,10.2515955341776,0.000250615773216018,0.155078245445444,0.493018456079159,0.221246504034457,0.271421582207466,0.00501969161854503,0.00302502445158595,0.162965695978393,0.109619851597189,0.0595530568803534,0.000176447494102662,0.00306690546516939,0.000396711436489733,0.00188351546679995,0.0229016463087308,0.00036,0.000645809315215845,0.124807745506534,0.000252093641047165,6.55360000000003e-06,1.58774570081977,0.118
37,0.1,-0.639,28.973,0.3206,10.923,0.105374379824214,0.13,0.760598346737283,1.2607896523862,1.179,11.3158901,0.000161934411207683,0.148985992347935,0.350990408638657,0.178339513715347,0.172466486556838,0.00555020991128162,0.00331123022859415,0.13021640763188,0.121205291687678,0.0651875332921786,0.000115624432305468,0.0020678629673267,0.000387361899675691,0.00122620029201433,0.0152405043246305,0.00036,0.000630589139006938,0.124369664649388,0.000606421169042079,8.91136000000001e-05,2.4625620175786,0.13
38,0.1,-0.696,28.976,0.3917,9.585,0.106056532923975,0.132,0.737351218961487,1.20522379731326,1.176,11.3264912,0.000104063841005387,0.144432345320206,0.250891471501144,0.14032388981215,0.110439569869517,0.00555598476454105,0.0033126259321766,0.0956492452983902,0.121331402733017,0.0652150102320062,0.000100608500454543,0.00182175072637243,0.000368166261439997,0.00106653409424631,0.0134161545787843,0.00036,0.000599340425599995,0.124342836767477,0.000673063483924807,0.0001308736,2.59434670760253,0.132
39,0.1,-0.692,29.191,0.4925,10.108,0.114655392831434,0.129,0.741831431255334,1.21194501147345,1.166,12.0862367,0.000116159706386632,0.145309929234753,0.262423712624327,0.14531510288726,0.117753863581624,0.00597265307925064,0.00340433409575222,0.10419238769693,0.130430590949076,0.0670204506736358,8.02448466494726e-05,0.00147839840298023,0.000371085075774424,0.000828286542701472,0.0103630148825534,0.00036,0.000604091983818829,0.122418214817237,0.000205767754820469,7.12336000000001e-05,1.43446071685658,0.129
40,0.1,-0.643,29.619,0.4289,10.268,0.122688853886683,0.12,0.731170202436499,1.25110619843444,1.153,13.5986603,0.000140093820488075,0.143221607899273,0.333041500574868,0.198836027005033,0.135793826907246,0.00681857682523935,0.00353806132680129,0.133049782407182,0.148903844396605,0.0696531121692949,8.19092545005667e-05,0.00154614422251148,0.000464707707970572,0.000810923120705285,0.0102100572032133,0.00036,0.000756500919952094,0.118575754619924,7.22993522393122e-06,3.13600000000006e-07,-0.268885388668318,0.12
41,0.1,-0.664,29.784,0.4599,8.633,0.12661970992069,0.135,0.714754913305838,1.19824834638701,1.145,14.1817208,8.57899549284287e-05,0.140006181319264,0.238013661920873,0.15881197953008,0.0812921917437859,0.00715054551732774,0.00357225208151733,0.0884434199935494,0.156153365189317,0.0703262187814808,7.28223492200568e-05,0.00140169491407013,0.000479221811824031,0.000712714040441412,0.00957759364846167,0.00036,0.000780128530876329,0.117090635675672,7.022926181338e-05,0.0002085136,0.83802900793099,0.135
42,0.1,-0.674,29.87,0.4796,7.134,0.131218304344291,0.144,0.70714474478212,1.1588529758757,1.137,14.485619,4.9253616476291e-05,0.138515501627013,0.167206585465022,0.124417391400445,0.0454190481989254,0.0073248629292144,0.00358624219947753,0.0526313922976125,0.15996010278874,0.0706016394612078,6.64524206957062e-05,0.00130332882681323,0.00048292526922775,0.000647189706622033,0.00908878860697558,0.00036,0.000786157415021919,0.116315763540526,0.000163371743835162,0.000549433599999999,1.27816956557087,0.144
43,0.1,-0.659,29.812,0.3382,8.166,0.123091116800345,0.133,0.70324068111823,1.20442380079341,1.145,14.2806644,8.01898225357448e-05,0.137750773697155,0.249737226333365,0.173939118742908,0.0775501493934448,0.00720720287349706,0.00357709518862296,0.0872379987324244,0.157390646569755,0.0704215640712645,8.13728541828626e-05,0.00161556378637634,0.000525350318195613,0.000795060931099293,0.011110330137418,0.00036,0.000855221448225417,0.116838412110024,9.81859662644091e-05,0.0001547536,0.99088831996552,0.133
44,0.1,-0.706,29.846,0.5303,7.303,0.133373882974089,0.128,0.709584330356529,1.15596243826204,1.131,14.4008102,5.03704079255099e-05,0.138993367611445,0.161752111925619,0.11873382113792,0.0458485623630428,0.00727612719530828,0.00358260203177349,0.0532168391057839,0.158895813520743,0.0705299762010252,5.67799982787037e-05,0.00114094654798967,0.000450639328832171,0.000553703352842819,0.00790995379642664,0.00036,0.000733598907401209,0.116532062165627,2.88786182192084e-05,5.53536e-05,-0.537388297408944,0.128
45,0.1,-0.557,29.983,0.6666,6.711,0.145999565901437,0.159,0.73177455372239,1.12841891506082,1.14,14.8849271,3.68836893860577e-05,0.143339988219769,0.111602154207911,0.0848982463078428,0.0309977880089399,0.00755525310547592,0.00360063416006472,0.0349188678423931,0.164991355473254,0.0708849711370954,3.92268421284867e-05,0.000800053122184871,0.000392519972259887,0.000380028451914933,0.00574490594808626,0.00036,0.000638986001353304,0.115296788234243,0.000169011286751067,0.0014776336,1.30004340985625,0.159
46,0.1,-0.553,30.659,0.7139,2.476,0.190242969504083,0.141,0.852501015499734,1.07670919158438,1.149,17.2737083,2.84379298759268e-06,0.166987885678012,0.0185491063209334,0.0274181145805873,0.00169431873631954,0.00896542306589012,0.00359208372745911,0.00099380457166699,0.195786598196197,0.0707166404649097,2.4011843964718e-05,0.000547592485354513,0.000432336504233166,0.000232171002857625,0.00492285494573988,0.00036,0.000703803611542364,0.109182081859783,0.00242487004558009,0.000417793599999999,-4.92429695040834,0.141
47,0.1,-0.531,30.394,0.749,2.213,0.193429945971279,0.156,0.835609141160779,1.07388426904034,1.152,16.3372778,1.55782542933458e-06,0.163679105594803,0.0132944810105607,0.0226896437212822,0.000900694769733219,0.00840610430034638,0.00361476297938279,0.000674589656725933,0.183572214378691,0.0711631224029669,2.13196921482236e-05,0.000491945245197387,0.000363346362242123,0.00020502205549757,0.00401305097676188,0.00036,0.000591494078068572,0.111582884222277,0.00140100085541289,0.0012559936,-3.74299459712793,0.156
48,0.1,-0.692,30.347,0.8261,1.922,0.19616516410411,0.159,0.828192426162541,1.07061636452906,1.153,16.1711939,9.25770372003036e-07,0.162226319576119,0.0070238238162556,0.0169966011775042,0.000521256117790825,0.00830778159001071,0.00361618315467702,0.000434857755447145,0.181425046437973,0.0711910811125348,1.49295028309714e-05,0.000349863214154058,0.000280432448222664,0.000143553854167825,0.00280843158818374,0.00036,0.000456517938967127,0.112008188366871,0.00138124942288542,0.0014776336,-3.71651641041099,0.159
49,0.1,-0.639,30.021,0.7247,3.424,0.177373105070784,0.162,0.775323400181524,1.08375943025828,1.155,15.0192077,4.75181731821709e-06,0.151870335587935,0.0311454366543786,0.035665066291542,0.0031692420119451,0.00763307270338576,0.00360445570448932,0.00347491815511313,0.166690777155397,0.0709602051248306,2.26055490110897e-05,0.000534572654639942,0.000333233881869957,0.000218681047762923,0.00387890431054955,0.00036,0.000542473761183651,0.114953914709823,0.000236332359517366,0.0017172736,-1.5373105070784,0.162
50,0.1,-0.619,29.907,0.7524,4.146,0.170072333600222,0.17,0.751880430057114,1.088186647686,1.141,14.6163659,7.82887002515946e-06,0.147278326964,0.0389452660041578,0.0401128935014806,0.00553751709983974,0.00740013220265393,0.00359145361145041,0.00663309096127027,0.161603830573488,0.0707042354959226,2.00555472389391e-05,0.000480814408015249,0.000297357474577398,0.000194958263763533,0.00338422831007735,0.00036,0.000484070307451577,0.115982219864619,5.23214972106277e-09,0.0024443136,-0.00723336002219077,0.17
51,0.1,-0.624,29.848,0.7841,6.587,0.157450988494671,0.175,0.741277501632935,1.10957199786671,1.139,14.4078776,2.98180019082981e-05,0.14520142550892,0.0771590415956193,0.0592917499023219,0.0231716976634192,0.00728018587432355,0.00358291318704957,0.0268277254698422,0.158984446812416,0.0705361018532808,1.73537572577657e-05,0.000420665968937802,0.00026521677584701,0.000169210595994181,0.00291780201156159,0.00036,0.000431748239750946,0.116514038908608,0.000307967804814172,0.0029637136,1.75490115053291,0.175
52,0.1,-0.474,29.78,0.886,6.972,0.166855283285994,0.149,0.778267833290575,1.09459481237058,1.136,14.167586,3.1252176157825e-05,0.152447091099613,0.0497430777239422,0.0332373384513525,0.0226611832403933,0.00714245926644848,0.00357153749498665,0.0223989055222253,0.155976777922863,0.0703121508580677,1.01012446428556e-05,0.000245672423195233,0.000170007525195988,9.88854994711558e-05,0.00167712658205806,0.00036,0.000276756436365562,0.117126662833638,0.000318811141223102,0.0008088336,-1.78552832859941,0.149
53,0.1,-0.462,29.672,0.8792,6.844,0.163170794796639,0.156,0.766994111479772,1.09438155670572,1.13,13.7859464,2.87157211391629e-05,0.150238794646377,0.0493961267759918,0.0336015294943674,0.0214069710260865,0.00692485409290479,0.00355009717743498,0.022182580511708,0.151224723684608,0.0698900595754607,1.07185008784759e-05,0.000260294931635729,0.000169473738133051,0.000105693456859456,0.00173653982635507,0.00036,0.000275887480681712,0.118098941332384,5.14202980155051e-05,0.0012559936,-0.717079479663901,0.156
54,0.1,-0.678,30.129,0.774,6.868,0.162416369549852,0.134,0.758628481937947,1.11724036018428,1.127,15.4008473,3.87812566491309e-05,0.14860013526163,0.0909747037644345,0.0681727829396967,0.029072384636602,0.00785518745672362,0.00361251884441723,0.0315631332556673,0.171541311440908,0.0711189425626417,1.65429176767525e-05,0.000410894066343493,0.000299333538339286,0.000159503551146023,0.0030762063015344,0.00036,0.000487287155436047,0.113978863967713,0.00080749005839376,0.0001806336,-2.84163695498521,0.134
55,0.1,-0.404,30.67,0.7667,7.241,0.174029986167415,0.087,0.806204806904756,1.13063022622116,1.119,17.312579,6.81434949735169e-05,0.157919385057339,0.115044093731075,0.0769514423133393,0.046708140010782,0.0089888216891587,0.00359060357479759,0.0394212630305299,0.196297576520205,0.0706875009927984,1.49183319799663e-05,0.000381561660413745,0.000363697154082291,0.000144303870748944,0.00344486492193129,0.00036,0.000592065134552566,0.109082324176328,0.00757421849230051,0.0011262736,-8.70299861674154,0.087
56,0.1,-0.554,30.837,0.7006,8.011,0.172849926145693,0.152,0.825026312355682,1.16461879149729,1.123,17.9027069,0.000121321973279855,0.161606141252796,0.176391661416829,0.101254839537731,0.0839502696158182,0.00934583358559502,0.00356285717440647,0.0588883351197378,0.204093989941539,0.070141263107068,1.75057530658355e-05,0.000455636379991328,0.00044473410002807,0.000170671895474619,0.00439699404317427,0.00036,0.000723985744231741,0.107566844373082,0.000434719420280846,0.0009884736,-2.08499261456928,0.152
57,0.1,-0.39,31.004,0.8334,6.007,0.195337286421471,0.155,0.854910983573438,1.10335575917847,1.128,18.4928348,5.94717507772962e-05,0.167459950186866,0.0657432533969772,0.04406036001022,0.033757865829659,0.00970618220257892,0.00352521275568921,0.0200741974079791,0.211963270550549,0.0694001648961356,9.76614262808492e-06,0.000258497932425545,0.000319485678181065,9.63065646688223e-05,0.00267653117970623,0.00036,0.000520092964480804,0.106049559005366,0.00162709667584778,0.0011861136,-4.03372864214709,0.155
58,0.1,-0.67,30.902,0.6199,5.029,0.175018764917895,0.164,0.809102207751218,1.11638547670958,1.126,18.1323974,3.5789803200625e-05,0.158486927890152,0.0902513143224796,0.0751393328407983,0.0243360270936195,0.00948569241914031,0.00354938167387133,0.0201915153890268,0.207148222301381,0.0698759735986013,2.02940756365448e-05,0.000540971377646193,0.00051765814702954,0.000198641960082737,0.00536291948558313,0.00036,0.000842699309117855,0.106976496664779,0.000121413180315834,0.0018870336,-1.1018764917895,0.164
59,0.1,-0.651,30.905,0.6199,5.322,0.173724551501158,0.171,0.807771018454623,1.12185947480492,1.127,18.1429985,4.25671027934408e-05,0.158226174551406,0.100075574104121,0.0798923295206555,0.0292489951814428,0.00949215964580176,0.00354872352711659,0.0242953967812572,0.207289453373078,0.0698630167938721,2.02554819167539e-05,0.000540247713082459,0.000518115829221851,0.000198302851648762,0.00536247251259242,0.00036,0.00084344437315185,0.106949243282207,7.42318088246214e-06,0.0025441936,-0.272455150115797,0.171
60,0.1,-0.656,30.907,0.6199,6.559,0.170397838931313,0.162,0.811362445683559,1.14815889982153,1.125,18.1500659,7.99772243045988e-05,0.158929663261241,0.147275514434976,0.0994964272013703,0.0564255598320847,0.00949647172845718,0.00354828298807539,0.0442264071668833,0.207383620484662,0.0698543439890738,2.02413542233468e-05,0.000539962187650847,0.000518379713336958,0.000198190413177601,0.00536412882483627,0.00036,0.000843873951943885,0.106931074039638,7.05236987162798e-05,0.0017172736,-0.839783893131321,0.162
61,0.1,-0.657,30.913,0.609,8.834,0.169173886230238,0.174,0.837722034959369,1.21516623139586,1.134,18.1712681,0.000199157749728245,0.164092979199261,0.267591851714704,0.134236893066743,0.141857609149908,0.00950941084785276,0.00354695285316915,0.084160055528757,0.207666184525589,0.0698281578867802,2.07193193704734e-05,0.000553168046871438,0.000527755363166566,0.000202950392280638,0.00550915991233964,0.00036,0.000859136637713015,0.106876564772556,2.32913741186864e-05,0.0028558336,0.4826113769762,0.174
62,0.1,-0.644,30.913,0.609,10.544,0.170877227201482,0.174,0.859687385406328,1.27795114728471,1.125,18.1712681,0.00033830639714011,0.168395551703722,0.380272805072405,0.151207178269685,0.237785345984768,0.00950941084785276,0.00354695285316915,0.106198315930269,0.207666184525589,0.0698281578867802,2.06933690722013e-05,0.000552726030841729,0.000527717540568246,0.000202696203273752,0.00550475774738226,0.00036,0.000859075066041331,0.106876564772556,9.75170995116323e-06,0.0028558336,0.312277279851789,0.174
63,0.1,-0.646,30.913,0.609,10.055,0.17028782680947,0.167,0.853568244589825,1.25881126522148,1.123,18.1712681,0.000293431469817014,0.167196934495607,0.345922195096961,0.147366443778232,0.207200359077224,0.00950941084785276,0.00354695285316915,0.100994593215425,0.207666184525589,0.0698281578867802,2.06515794555954e-05,0.000552013317239568,0.000527539560082591,0.000202286864582081,0.00549765962732956,0.00036,0.000858785330367008,0.106876564772556,1.08098051290685e-05,0.0021566736,-0.328782680946982,0.167
64,0.1,-0.658,30.912,0.609,10.723,0.171182577445456,0.167,0.861708580278921,1.28517047572003,1.126,18.1677344,0.000355612068606919,0.168791463323979,0.393229433255749,0.152637421189164,0.249348599546538,0.00950725402884627,0.00354717542958922,0.108074871015825,0.207619083986874,0.0698325397046519,2.05981308503298e-05,0.000551123124227164,0.000527087486637006,0.000201749997914692,0.0054864915702768,0.00036,0.00085804939685094,0.106885649810706,1.74939540872393e-05,0.0021566736,-0.418257744545625,0.167
65,0.1,-0.678,30.915,0.6242,10.419,0.172351475336561,0.174,0.859705495014639,1.26746619110906,1.128,18.1783355,0.000324300350458006,0.168399099013517,0.361375326661775,0.144989585411825,0.2252974784985,0.0095137248447944,0.0035465066356062,0.101772599844263,0.207760393441289,0.0698193732900495,1.98182463816578e-05,0.00053051878854518,0.000515351219872073,0.000194149893398371,0.00528802679637106,0.00036,0.000838943846303375,0.106858394503958,2.7176335659667e-06,0.0028558336,0.164852466343901,0.174
66,0.1,-0.677,30.933,0.6242,9.488,0.172296557889884,0.166,0.851074331515991,1.23444218673462,1.135,18.2419421,0.000252616321146217,0.166708426841431,0.302106691131719,0.135474788838599,0.175573956476495,0.00955257235298932,0.00354242679416983,0.0900634348768758,0.208608743978903,0.069739054260233,1.97004951946828e-05,0.000528101890326396,0.000517966245846192,0.000193230665337749,0.00530397763979662,0.00036,0.000843200865331011,0.10669485055916,3.96466412606637e-05,0.0020647936,-0.629655788988426,0.166
67,0.1,-0.814,30.848,0.6494,9.42,0.170715987328085,0.169,0.839359348997705,1.21877369827768,1.123,17.9415776,0.000212977161610437,0.164413696247665,0.2738536354498,0.132536017486329,0.14988508293423,0.0093694664696414,0.00356068211264521,0.088274700423903,0.204610084044293,0.0700984430972268,1.86505469731934e-05,0.000499985854465359,0.000483304621756168,0.000181948571374473,0.00484682013392348,0.00036,0.000786774965649576,0.107466958539958,2.94461251014708e-06,0.0023464336,-0.171598732808464,0.169
68,0.1,-0.732,30.947,0.748,8.618,0.185054325577329,0.18,0.858077256300485,1.16994421901863,1.115,18.2914139,0.000175419059647712,0.168080159639472,0.185699858434264,0.0867605370126031,0.10954634734055,0.00958281388159263,0.00353917408485921,0.0564634241629099,0.209269157432454,0.0696750188166553,1.38845460583347e-05,0.000369908222251013,0.000408258532574652,0.000136317618844237,0.00373723026599208,0.00036,0.000664606913493619,0.106567635388935,2.55462070416384e-05,0.0035331136,-0.505432557732863,0.18
69,0.1,-0.55,30.957,0.8252,9.551,0.196677898667805,0.169,0.883307236205499,1.16280031031187,1.129,18.3267509,0.000223390384566091,0.173022207711482,0.172472356916607,0.0594493820712575,0.125146925145195,0.00960442933059889,0.00353680813215275,0.0440209013184791,0.209741194858722,0.0696284407746066,1.04187101794587e-05,0.000273962275479817,0.00032557166595313,0.000102362630581286,0.00277965062035652,0.00036,0.000530000386435327,0.106476759750327,0.000766066074665282,0.0023464336,-2.7677898667805,0.169
70,0.1,-0.821,30.618,0.8231,10.699,0.183015645054076,0.172,0.860090979735141,1.17651671543955,1.133,17.1288266,0.000202006219340097,0.168474607754583,0.197100428434037,0.0782663239851721,0.128426608393664,0.00887833755484571,0.00359722232859469,0.0630087608530728,0.193884827824152,0.0708178030871002,1.15653847004475e-05,0.000297825513549776,0.000296431467650743,0.000111671888942216,0.00263571669333283,0.00036,0.000482562854315163,0.109553835218974,0.00012134443595738,0.0026460736,-1.10156450540756,0.172
71,0.1,-0.78,30.247,0.8425,10.071,0.173626591233248,0.176,0.830065567479447,1.14848720599121,1.155,15.8178239,0.000123211011711507,0.162593230468187,0.146693397998151,0.0696877156669479,0.0847283171602127,0.0080994637092158,0.00361659623330812,0.0567335425950738,0.176875807776894,0.0711992133096816,1.1383542204622e-05,0.00028815117379044,0.000244061581161248,0.000109522672944238,0.00223791224691017,0.00036,0.000397309550727614,0.112912581674372,5.63306917409612e-06,0.0030735936,0.237340876675218,0.176
72,0.1,-0.666,30.271,0.8649,11.534,0.180246847020529,0.178,0.85786759112257,1.16344116008636,1.182,15.9026327,0.000183297002435066,0.168039090427678,0.173413595500498,0.0625896665307868,0.119338184624652,0.00814935088629127,0.00361682077017668,0.0591892836216923,0.177965242220917,0.0712036337225142,1.01871843759125e-05,0.000255957743160315,0.00022346973010006,9.79882940547431e-05,0.00200338884468843,0.00036,0.000363787932721027,0.112695590808766,5.04832153365901e-06,0.0032993536,-0.224684702052877,0.178
73,0.1,-0.651,30.097,0.8151,13.073,0.16732675237765,0.173,0.850627372307263,1.21894248748229,1.214,15.2877689,0.00025318741530296,0.166620876478566,0.273284642289847,0.0971067922641092,0.18292805621715,0.00778923019220311,0.00361056133357343,0.0908268964375019,0.170100938984205,0.0710804054345985,1.39973738061709e-05,0.0003468916401335,0.00026015961987803,0.000135074407227196,0.00257247764412739,0.00036,0.00042351566026656,0.114267855046123,3.21857385844977e-05,0.0027499536,0.56732476223498,0.173
74,0.1,-0.387,29.941,0.76,10.123,0.151908410719367,0.192,0.784063530373372,1.17337408956287,1.143,14.7365117,0.00011411308610201,0.153582352154193,0.191792349759283,0.104479045525246,0.0921747957556483,0.0074694429709985,0.0035958141030217,0.0785146262748437,0.163117436730477,0.0707900796293262,2.00225372706362e-05,0.000474495358589932,0.000297492191788386,0.000194327259608718,0.0033692406729453,0.00036,0.000484289614539234,0.115675631582051,0.00160733553104697,0.0051036736,4.00915892806331,0.192
75,0.1,-0.38,29.999,0.76,11.481,0.153777745905007,0.219,0.808708680984138,1.20500159219458,1.118,14.9414663,0.000170692719057426,0.158409843873127,0.248554664375948,0.117581663116347,0.136112745828804,0.00758799819481571,0.0036023056951407,0.0966319439127699,0.165706441599402,0.0709178783168721,1.98508820599548e-05,0.000471035767498987,0.000303777922440252,0.000192192429486586,0.00339713728940625,0.00036,0.00049452219932134,0.115152433193793,0.00425394242923181,0.0096904336,6.52222540949928,0.219
76,0.1,-0.429,29.969,0.7569,10.822,0.152475548784803,0.196,0.796369115177253,1.18997553848038,1.122,14.8354553,0.000141654485019428,0.15599276991449,0.221603511154192,0.112586074278534,0.113977156861713,0.00752662627731042,0.00359909703627521,0.0888405053651763,0.164366203791902,0.0708547100856778,2.02237181442196e-05,0.000479054298775289,0.000302970285850535,0.000196040274901111,0.00342696428965973,0.00036,0.000493207442082266,0.115423083633189,0.00189437785358408,0.0056911936,4.35244512151972,0.196
77,0.1,-0.444,29.978,0.79559,9.798,0.157538875513217,0.185,0.792055833533649,1.15631089277221,1.128,14.8672586,0.000101972170264083,0.155147884373119,0.160981519133788,0.0872954942805944,0.0791934609237961,0.00754502654630894,0.00360009317270396,0.0661291859167878,0.164768028228589,0.0708743208261368,1.75512347586485e-05,0.000413679513360742,0.000272816486974336,0.000170070593833452,0.00296647451243916,0.00036,0.000444119862516361,0.115341895370639,0.000754113358078607,0.0041525136,2.74611244867833,0.185
78,0.1,-0.431,30.248,0.85288,11.359,0.175265452860625,0.191,0.850087759474963,1.16623680158073,1.127,15.8213576,0.00017321886966806,0.166515177125354,0.178494221623592,0.0688547814857586,0.117547539905892,0.00810154096570071,0.00361660967044849,0.0626018977791425,0.17692117083202,0.071199477844001,1.31571465248679e-05,0.000307683860773388,0.000243723458707864,0.000126585312936369,0.00239038083539563,0.00036,0.000396759118826756,0.112903541193005,0.000247575973681213,0.0049617936,1.5734547139375,0.191
79,0.1,-0.509,30.32,0.76806,10.656,0.162445807374789,0.175,0.820887272691743,1.19029131344269,1.123,16.075784,0.000162271329851032,0.160795386227697,0.22211151236506,0.107085656144074,0.121620355791039,0.0082514178541284,0.00361664444735675,0.0820875093655161,0.180194177127186,0.0712001624901018,1.99903954217961e-05,0.000461543192408411,0.000337112915776454,0.000192225811690365,0.00367140762435376,0.00036,0.000548788467543065,0.112252443054574,0.000157607752470914,0.0029637136,1.25541926252115,0.175
80,0.1,-0.193,30.437,0.7542,9.941,0.162206867717131,0.166,0.815258103703345,1.18233575230649,1.122,16.4892269,0.00014307794894332,0.159692744693663,0.207906489207475,0.107249769202109,0.10742417610872,0.00849629062943206,0.00361277692384632,0.0763628049813919,0.185541700307656,0.0711240233212162,2.13138659086714e-05,0.000487319622479473,0.000366625705501036,0.000205033269075006,0.00403556646141107,0.00036,0.000596832543838896,0.111193643291015,1.43878525153408e-05,0.0020647936,0.379313228286871,0.166
81,0.1,-0.552,30.449,0.70175,9.069,0.157458592949482,0.181,0.796801825595559,1.17709157038482,1.116,16.5316313,0.000116580506817634,0.156077529224508,0.198770678132817,0.114414632565613,0.0905903120951121,0.00852149838947,0.00361210555627844,0.0728654571573911,0.186092186497733,0.0711108062409587,2.53044708501126e-05,0.000578999719126943,0.000412745176984998,0.000243453296736365,0.00481520387662471,0.00036,0.000671910753231391,0.111084995356652,0.000554197845918185,0.0036529936,2.35414070505181,0.181
82,0.1,-0.471,30.402,0.71299,10.023,0.157314956214253,0.16,0.807162564015734,1.19620113177822,1.113,16.3655474,0.000149897100071905,0.158106990505365,0.233007725757018,0.122551249848548,0.116598424101329,0.00842286640226476,0.00361444316774368,0.0860057719587282,0.183938264579456,0.0711568263346081,2.48386454084557e-05,0.000565752026147894,0.000398006721307382,0.000238872998494782,0.00462796129486942,0.00036,0.000647917918407366,0.111510476895283,7.2094601313784e-06,0.0015555136,0.268504378574697,0.16
83,0.1,-0.602,30.752,0.60418,9.532,0.157715900679168,0.154,0.830677130349637,1.22608128096804,1.114,17.6023424,0.000198454630138831,0.162713023393704,0.287206604602713,0.140044056428606,0.15392926783044,0.00916370398822609,0.00357821644678693,0.090779660987619,0.200116650106303,0.0704436380585281,3.22421158085761e-05,0.00073339635413683,0.000538125706058048,0.0003129558905771,0.00683831196264281,0.00036,0.000876018591257287,0.108338424469418,1.38079178574447e-05,0.0011182336,-0.371590067916847,0.154
84,0.1,-0.658,30.593,0.4836,9.593,0.144518217098865,0.134,0.802473993443836,1.25126695491577,1.102,17.0404841,0.000187560774171429,0.157188593374548,0.333042178382042,0.17879281342451,0.159166025502745,0.00882533533886107,0.00360006282319206,0.111966463213101,0.192727367268389,0.0708737233413107,4.44301949215273e-05,0.000989628058854578,0.00059226631061069,0.000428685763841714,0.00867559985696383,0.00036,0.000964154459133681,0.109780459167582,0.000110632890938851,0.0001806336,-1.05182170988647,0.134
85,0.1,-0.471,30.342,0.58223,8.582,0.143982886207008,0.138,0.763356493425401,1.18911042524171,1.08,16.1535254,0.000100594195723757,0.149526258078374,0.220970002555788,0.139831158451624,0.085663028251323,0.00829733728078468,0.00361628809916587,0.079518232304078,0.181196963975066,0.071193147133889,3.89798784956651e-05,0.000853842201489305,0.000491283007045818,0.000374809957919005,0.00684240205331981,0.00036,0.00079976303472575,0.112053424522553,3.57949273660064e-05,0.0003041536,-0.598288620700799,0.138
86,0.1,-0.37,30.038,0.63443,7.64,0.142709847952147,0.153,0.731902671737259,1.15195198934289,1.103,15.0792806,5.70306863262508e-05,0.143365083974532,0.15400656687806,0.109049650227268,0.0489670603666978,0.00766794266708052,0.00360599942347702,0.0539564713688527,0.167452266214067,0.0709905960146078,3.66221361826795e-05,0.000792072812812687,0.000412387220976032,0.000354059973345964,0.00577482867812259,0.00036,0.000671328034147029,0.114800490092654,0.000105887229167932,0.0010523536,1.02901520478529,0.153
