Scenario,RowID,Regime0,RegimeNew,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
IceOnly,33,ice,ice,-0.619,30.007,30.007,0.7524,0.68047056,4.146,0.167871804623188,0.17,0.752867048625165,1.09377562609119,1.141,14.9697359,8.70293775990978e-06,0.147471585793789,0.0493543787482535,0.0497431864762294,0.00626165022397424,0.00760438222520301,0.00360310739154816,0.00733117435332978,0.166064235487175,0.0709336611551659,2.49153411885943e-05,0.000598540506397557,0.000360524958383224,0.000241151317019326,0.00432622313647711,0.00036,0.000586901095042458,0.115080248709369,4.52921556188396e-06,0.0024443136,0.2128195376812,0.17
IceOnly,34,ice,ice,-0.624,29.948,29.948,0.7841,0.70914004,6.587,0.152495560107192,0.175,0.729309932866504,1.121691656083,1.139,14.7612476,3.31774255501537e-05,0.14285721832479,0.099304802095423,0.0775461863567556,0.026691344360174,0.0074837300038241,0.00359666092204439,0.0318145755044755,0.163429436458174,0.0708067507876036,2.23529252038472e-05,0.000542939829371156,0.000331722818333527,0.000216876753857798,0.00386234614070768,0.00036,0.000540013890310394,0.115612499959815,0.000506449814889019,0.0029637136,2.25044398928082,0.175
IceOnly,35,ice,ice,-0.474,29.88,29.88,0.886,0.8012984,6.972,0.158805585104338,0.149,0.750185385322053,1.11174101133921,1.136,14.520956,3.51162749383968e-05,0.146946301627618,0.0809613011326983,0.0594271294957974,0.0270259998496782,0.00734518982429986,0.00358769860172724,0.0300471053264794,0.160404000819142,0.0706303113636686,1.58718107437462e-05,0.000386790798353809,0.000254159179916782,0.000154497416694629,0.00270398578915551,0.00036,0.000413747502190109,0.116225626549437,9.61494992384194e-05,0.0008088336,-0.980558510433821,0.149
IceOnly,36,ice,ice,-0.462,29.772,29.772,0.8792,0.79514848,6.844,0.155833174607517,0.156,0.740679792250865,1.11038219974006,1.13,14.1393164,3.20907760050836e-05,0.145084346204441,0.0785549844177364,0.058359772850343,0.0252249320147714,0.00712629250754868,0.00357009128636003,0.0289674692072465,0.155623728802304,0.0702836796354444,1.65167322523057e-05,0.000401912677720041,0.000248989248936196,0.000161770064313953,0.00273879238516226,0.00036,0.000405331335477528,0.117198713557689,2.7830711577144e-08,0.0012559936,0.0166825392483111,0.156
IceOnly,37,ice,ice,-0.678,30.229,30.229,0.774,0.7000056,6.868,0.157128462021604,0.134,0.74875982887086,1.13052497697279,1.127,15.7542173,4.37921057646095e-05,0.146667063652095,0.11520615063643,0.0869445121262151,0.0341091270447597,0.00806209355142145,0.00361629367558025,0.0377793944706758,0.176059719566127,0.0711932569156538,2.10208176702299e-05,0.000523272292219135,0.000369997813047595,0.000202290107257197,0.00404062479276107,0.00036,0.000602322021240271,0.113075298350374,0.000534925755484769,0.0001806336,-2.31284620216038,0.134
IceOnly,38,ice,ice,-0.404,30.77,30.77,0.7667,0.69340348,7.241,0.169141780083972,0.087,0.804576717213892,1.1471868454512,1.119,17.665949,8.15746340761131e-05,0.157600474873974,0.145144176175539,0.0952404390117115,0.0581190867630441,0.00920220046418298,0.00357517790427735,0.0478482757371958,0.200957334814068,0.070383818874319,1.87348406221061e-05,0.000480568121000159,0.000445147517844524,0.000182005915243425,0.00451327362904756,0.00036,0.000724658749979458,0.108175070332524,0.0067472720353636,0.0011262736,-8.21417800839719,0.087
IceOnly,39,ice,ice,-0.554,30.937,30.937,0.7006,0.63362264,8.011,0.170855511022445,0.152,0.834326050759842,1.18402095730562,1.123,18.2560769,0.000150436794975947,0.163427773866992,0.211565433772791,0.114575803306958,0.105755541310371,0.00956121039687533,0.0035415045468047,0.0660990202744539,0.208797381281915,0.0697208981591262,2.06610300023477e-05,0.000539420875922367,0.000517439362069363,0.000202707699645101,0.00542682052595441,0.00036,0.000842343147554776,0.10665850464541,0.000355530295917555,0.0009884736,-1.88555110224453,0.152
IceOnly,40,ice,ice,-0.39,31.104,31.104,0.8334,0.75372696,6.007,0.190985291938429,0.155,0.857926904405894,1.11897135364544,1.128,18.8462048,8.04797902288214e-05,0.168050708712695,0.0941880192961091,0.0583338305753326,0.0476191705473294,0.00992355705011527,0.00349793317100592,0.0259644858085325,0.216710294937438,0.0688631171187317,1.33891055746509e-05,0.00035577265313954,0.000424584709755852,0.000133829527676033,0.0038657710007361,0.00036,0.000691184411230456,0.105140156632448,0.00129494123589399,0.0011861136,-3.59852919384294,0.155
IceOnly,41,ice,ice,-0.67,31.002,31.002,0.6199,0.56063756,5.029,0.173521298609276,0.164,0.822267152224226,1.12331318123985,1.126,18.4857674,4.51445867328504e-05,0.161065677009093,0.102996402912182,0.0811700397077102,0.0310707867510032,0.00970184690920293,0.00352572214680669,0.0225289157500419,0.211868596564053,0.0694101931781145,2.27621217120348e-05,0.000608674886683779,0.000579345133429464,0.000224405003386578,0.00629632233149123,0.00036,0.000943119984652616,0.106067740617457,9.06551272069943e-05,0.0018870336,-0.952129860927564,0.164
IceOnly,42,ice,ice,-0.651,31.005,31.005,0.6199,0.56063756,5.322,0.172462688786871,0.171,0.821517990658853,1.12964945583705,1.127,18.4963685,5.37429898143325e-05,0.160918931253301,0.114368202208893,0.0861786105428798,0.0373032065969074,0.00970835002873125,0.00352495752776906,0.0270190427839097,0.212010611462933,0.0693951402746525,2.27146935039909e-05,0.000607765556097067,0.000579854712470437,0.000224024899689652,0.00629590588520824,0.00036,0.000943949531928618,0.106040468104283,2.13945848723711e-06,0.0025441936,-0.146268878687064,0.171
