RowID,Temperature,Salinity,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
33,-0.425,29.954,0.65386,4.462,0.125699341520598,0.152,0.738589117344573,1.08798542751349,1.107,14.7824498,1.30054702559432e-05,0.173778192550969,0.0425432988344163,0.0322769948042257,0.0123898063065265,0.00749598069803302,0.0035973729255242,0.0129984365701792,0.163696966693733,0.0708207678590061,3.66321932851885e-05,0.000682346069975617,0.000402589509576779,0.00042788306198528,0.00706003962307182,0.00036,0.000655378271404058,0.115558384292016,0.000691724636450156,0.0009884736,2.63006584794023,0.152
34,-0.47,29.997,0.65386,7.174,0.127078311063039,0.16,0.767304874930623,1.12550743942818,1.033,14.9343989,5.55030896571637e-05,0.180534550495933,0.109884570453408,0.059734966510305,0.0524524591969094,0.00758390338364779,0.00360210172196274,0.0477746061881756,0.165617019255032,0.0709138627373409,3.63166834070663e-05,0.000683073278449637,0.000408643769004242,0.000424197742580938,0.0070093518149387,0.00036,0.000665234042565045,0.115170478589939,0.00108383760246199,0.0015555136,3.29216889369605,0.16
35,-0.471,29.726,0.67066,7.906,0.118258636853484,0.136,0.775595728478393,1.12802830725245,1.027,13.9767662,6.38309263433653e-05,0.182485255577287,0.11440880666056,0.0521865134091922,0.0634352561379833,0.00703348224034363,0.00356133479150572,0.0523866262473707,0.153596941403627,0.070111292256606,3.73791992854734e-05,0.000659069395286269,0.000361031906313224,0.000436608480423507,0.00709663744917493,0.00036,0.00058772635911455,0.117612912021193,0.000314755966296548,0.0002383936,1.77413631465158,0.136
36,-0.43,28.946,0.5638,7.131,0.0903941298247061,0.125,0.747303172466019,1.10994589405392,1.021,11.2204802,4.15828167672859e-05,0.175828470186034,0.0819560506223833,0.0328145013030832,0.0477314967919784,0.00549828468731708,0.00329852515877027,0.0398100741894762,0.120071350446324,0.0649374111004409,6.06206330401222e-05,0.000949980294221755,0.000305988356620404,0.000708080509478564,0.011005308651665,0.00036,0.000498120580544843,0.124611081331302,0.00119756625058929,1.97136e-05,3.46058701752939,0.125
37,-0.417,29.064,0.5861,5.751,0.0912615940288213,0.124,0.7225109719354,1.09322850664385,1.034,11.6374568,2.17949304976625e-05,0.169995262389713,0.051953125168907,0.0256699464778627,0.0249131229549525,0.00572585951028078,0.00335214552052574,0.0234757583029932,0.125041121543093,0.0659930245358612,5.81635702006713e-05,0.000906714319888133,0.000316038496166762,0.000679380738131278,0.0104596147093229,0.00036,0.000514481272829613,0.123555548983435,0.00107180322553371,1.18336e-05,3.27384059711787,0.124
38,-0.474,29.21,0.70709,6.323,0.0995120194772489,0.131,0.733162109549821,1.09267290834632,1.047,12.153377,2.6937656799257e-05,0.172501304517575,0.0509559852514039,0.020714273518085,0.0295627988366289,0.00600974089646155,0.00341164957849841,0.0276292220671676,0.131240513415967,0.067164469132681,4.23254656866012e-05,0.000660054615749799,0.000280334138821326,0.000494383443463058,0.00754878488036409,0.00036,0.00045635790040681,0.1222479485632,0.000991492917401153,0.0001089936,3.14879805227511,0.131
39,-0.417,29.046,0.4203,6.297,0.0878633405569336,0.124,0.744263681587183,1.10941066375102,1.05,11.5738502,3.24384392372209e-05,0.175113326652511,0.0809954654254118,0.041655430062622,0.0376888853800875,0.00569103702817721,0.00334428556015751,0.0315317780749984,0.124280669385766,0.0658382870537753,8.59886566878887e-05,0.0013044141900441,0.00037307062176933,0.00100439221406083,0.0150594653892621,0.00036,0.000607324267996584,0.123716637878484,0.00130585815570416,1.18336e-05,3.61366594430664,0.124
40,-0.368,29.086,0.24655,7.02,0.0868380925458227,0.133,0.767887054622455,1.13472287015456,1.042,11.7151982,5.1160118808281e-05,0.180671528055189,0.126423630913228,0.0649414651785695,0.0597308424827501,0.0057684729646121,0.00336159597940533,0.043892503784944,0.125971712681916,0.0661790738469357,0.000110183987158483,0.00167305529673543,0.000424741089785926,0.00128700625267177,0.0192794937154167,0.00036,0.000691438983372437,0.123358625919858,0.00213092169980803,0.0001547536,4.61619074541773,0.133
41,-0.389,28.974,0.11378,8.05,0.0827335341849213,0.13,0.825204119981538,1.16203364615631,1.115,8.84723291546802,0.000105992599276358,0.194157315736759,0.175438656787671,0.047825260838856,0.126154702256574,0.00433953442461904,0.00258841304689786,0.0615912188147874,0.0947666023685967,0.0509575746837157,0.000170830686433175,0.00247148172807831,0.000344474936453522,0.00199539122932147,0.0286089594961062,0.00036,0.000560773152366199,0.124360722106541,0.00223411879064801,8.91136000000001e-05,4.72664658150787,0.13
42,-0.394,28.905,0.08539,9.017,0.0841094088773054,0.119,0.841450074806277,1.19193140042396,1.108,9.28856935402556,0.00014015617365192,0.197979728766425,0.229096568189466,0.0618553416641108,0.165750723518328,0.00454515840044355,0.00274971876020396,0.0704450572516901,0.0992570116262952,0.0541331682940775,0.000170019817067507,0.00246053025496903,0.000360281086807052,0.00198591985357416,0.0285308527871522,0.00036,0.000586504094802177,0.124977558687058,0.00121735334889106,2.43360000000002e-06,3.48905911226946,0.119
