RowID,Temperature,Salinity,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
20,-0.103,30.256,0.71694,6.056,0.1448406571805067,0.134,0.7558863694508605,1.1079944660558942,1.114,15.8496272,3.737316381180361e-05,0.17784795899694056,0.07845379591497414,0.05131651105509838,0.031648627315130955,0.008118163324724058,0.0036167043908974846,0.03423044218214003,0.1772841693322867,0.07120134258670874,2.374569317428166e-05,0.0005122528564327199,0.0003862873539141451,0.0002773620412317147,0.004980725739789429,0.00035999999999999997,0.0006288398784648874,0.11283121482127598,0.00011751984810527139,0.0001806336000000002,-1.0840657180506696,0.134
21,-0.56,29.591,0.71069,6.395,0.1151708727568676,0.15,0.7412277817400826,1.0997891392805288,1.108,13.499716700000008,3.1016738746842205e-05,0.174399028031254,0.06372758292941362,0.03321779614191306,0.03135400604465228,0.006762566019245349,0.003531300298972994,0.030604645696898167,0.14768068235648757,0.06952000915433677,2.8516065760526757e-05,0.0005264661847950773,0.0003078458176646466,0.0003330824730694255,0.005783673734189069,0.00035999999999999997,0.0005011443543377968,0.11882756923407889,0.0012130681045183069,0.0008667135999999996,3.482912724313239,0.15
22,0.586,29.612,0.80582,6.39,0.12035514626145788,0.145,0.7402144350718156,1.0912260166505612,1.114,13.573924399999996,2.7698691255825463e-05,0.1741606037865642,0.048359228795247344,0.022510546744191562,0.027205918944105737,0.006804565329988466,0.00353639715555353,0.027466258668840372,0.14859786184891605,0.06962034995974498,2.048437802514485e-05,0.00037524453658330595,0.0002468568722570303,0.00023926818479107765,0.004110306412184225,0.00035999999999999997,0.00040186002460446796,0.11863871391232672,0.000607368815794133,0.0005973135999999995,2.464485373854211,0.145
23,0.708,29.538,0.6517,5.641,0.10804396484447758,0.15,0.72017415379366,1.0966377689543862,1.118,13.312430599999999,2.119220027366946e-05,0.16944544649958485,0.05807177519748098,0.03595526088394446,0.022257719520808895,0.006656802378504884,0.003517740829970981,0.023065749054225364,0.1453710196354719,0.06925306657530375,3.541451399994324e-05,0.0006391431923593878,0.0003417714176151737,0.0004136599348841936,0.007071424668404189,0.00035999999999999997,0.000556372075187492,0.1193040530485991,0.0017603088859714329,0.0008667135999999996,4.195603515552242,0.15
24,-0.495,29.507,0.57457,5.885,0.1056476510714994,0.157,0.7328137924255886,1.103212194600638,1.133,13.202885899999998,2.6269708640880702e-05,0.17241935107571907,0.06987098746226227,0.04183879797662682,0.027938576188594123,0.006595096401415907,0.0035093477300921997,0.02698832321660178,0.14402348664636094,0.06908783328133104,4.2890734447921084e-05,0.000770623952396016,0.00037231768841810176,0.0005009860764682727,0.008559660391371722,0.00035999999999999997,0.0006060985625410957,0.11958265032388686,0.0026370637404744767,0.0013278736,5.13523489285006,0.157
25,-0.558,29.541,0.49666,6.809,0.10428226908605356,0.15,0.7492932777641808,1.1238961572519601,1.109,13.323031700000001,4.381518726217904e-05,0.17629671009585565,0.10699278013762879,0.05984586766917599,0.04692946088200678,0.0066627800264621555,0.0035185349651550295,0.04152609537420693,0.14550155930439407,0.06926870055729076,5.120950191175507e-05,0.0009155935318611871,0.0004127418781039414,0.0005981536052224955,0.010126112495584386,0.00035999999999999997,0.0006719053829599045,0.11927708806365625,0.002090110919920013,0.0008667135999999996,4.571773091394643,0.15
26,-0.54,29.649,0.51332,6.535,0.10772135569733016,0.145,0.7472734879614253,1.1202515038291376,1.109,13.704671300000001,3.975937107241608e-05,0.1758214858974304,0.10045167043750397,0.05876150510956979,0.041829345962422264,0.006878692492404021,0.003544996515568341,0.03807006573040694,0.15021664825270498,0.06978964385613916,5.040764878002271e-05,0.000904195315200318,0.0004258273291090998,0.0005887875437749311,0.009851536319284674,0.00035999999999999997,0.0006932072799450462,0.11830588662236843,0.001389697321044978,0.0005973135999999995,3.727864430266983,0.145
27,-0.454,29.803,0.6369,5.732,0.11760957322062461,0.125,0.7398177935913135,1.1013611636066143,1.116,14.2488611,2.5892353717328325e-05,0.1740672803974785,0.06654891664081689,0.04191305569164361,0.02582477444022367,0.0071889813509755755,0.0035755688202253498,0.025724685200402417,0.15699272559243888,0.07039151475911576,3.8566797895068535e-05,0.000701966514833065,0.00038956771074788053,0.00045048024959460053,0.007463363817550667,0.00035999999999999997,0.0006341799942407358,0.11691949034912635,5.461840798130889e-05,1.9713599999999997e-05,0.739042677937539,0.125
28,0.235,29.964,0.65211,5.058,0.12433480799547081,0.151,0.7354430800326728,1.0953399128041066,1.121,14.817786799999993,1.8613913726152547e-05,0.17303798034783519,0.05574249488764354,0.0398566481915692,0.0178731869120586,0.007516408093145714,0.0035985312053817796,0.01888670476025831,0.16414305944024707,0.07084357068501497,3.6705245716903654e-05,0.0006854113062519779,0.00040766866926663937,0.0004287363523663498,0.007078265578818727,0.00035999999999999997,0.0006636466708991803,0.11546818567512405,0.0007110324646384073,0.0009265935999999996,2.666519200452919,0.151
29,-0.435,29.916,0.64236,4.666,0.1231571108693856,0.137,0.7377532386544604,1.0902695613966915,1.115,14.648169199999998,1.4708862745089203e-05,0.17358152367980792,0.04664266537672129,0.03425301027262184,0.014219312184066994,0.007418465710920058,0.0035926477863253677,0.014760294510027328,0.16200419709161465,0.0707277449800248,3.8087229044199835e-05,0.0007032307646687936,0.0004044109266499166,0.0004448786360972883,0.007328145476888622,0.00035999999999999997,0.0006583433689649805,0.11590107239105824,0.00019162557948248243,0.00027027360000000033,1.3842889130614404,0.137
