Scenario,RowID,Regime0,RegimeNew,Regime0_Control,RegimeNew_Control,InitialRegimeSame,RegimeShift_vsControl,Salinity0,Salinity,SeaIce0,SeaIce,Hg0_water,HgII_water,MLD,AS,Net,Diff_Hg0,Diff_HgII,Current_Hg0,Current_HgII,fr_Hg0,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,Salinity_1,SeaIce_1,Hg0_water_Control,HgII_water_Control,MLD_Control,AS_Control,Net_Control,Diff_Hg0_Control,Diff_HgII_Control,Current_Hg0_Control,Current_HgII_Control,fr_Hg0_Control,fr_HgII_Control,Red_UVB_Control,Red_UVA_Control,Red_Bio_Control,Ox_UVB_Control,Ox_UVA_Control,Ox_Dark_Control,Ox_Bio_Control,Salinity_Control,SeaIce_Control,d_Hg0_water,d_HgII_water,d_MLD,d_AS,d_Net,d_Diff_Hg0,d_Diff_HgII,d_Current_Hg0,d_Current_HgII,d_fr_Hg0,d_fr_HgII,d_Red_UVB,d_Red_UVA,d_Red_Bio,d_Ox_UVB,d_Ox_UVA,d_Ox_Dark,d_Ox_Bio,d_Salinity,d_SeaIce
IceOnly,55,ice,ice,ice,ice,1,0,30.371,30.371,0.8649,0.78221556,0.168175345915347,0.838817315506712,16.2560027,0.252722506474626,0.108155079071971,0.151907017911384,0.0882821878588959,0.00835795591002119,0.182520751499459,0.00361555591328236,0.0711787327355046,1.50800805347205e-05,0.000379795460889779,0.000316203480060499,0.000145005688470537,0.00307373430125568,0.00036,0.000514749851261278,30.371,0.78221556,0.183272674046259,0.863770391459557,16.2560027,0.177016895291566,0.0617449737543652,0.124345275348426,0.0575748122090733,0.00835795591002119,0.182520751499459,0.00361555591328236,0.0711787327355046,1.00235785091759e-05,0.000252446239321621,0.000231105176392418,9.63838289401069e-05,0.00204308040756458,0.00036,0.000376217729010913,30.371,0.8649,-0.015097328130912,-0.024953075952845,0,0.07570561118306,0.0464101053176058,0.027561742562958,0.0307073756498226,0,0,0,0,5.0565020255446e-06,0.000127349221568158,8.5098303668081e-05,4.86218595304301e-05,0.0010306538936911,0,0.000138532122250365,0,-0.08268444
SalinityIce,55,ice,ice,ice,ice,1,0,30.371,29.271,0.8649,0.78221556,0.138480558844143,0.805055901639516,12.3689327,0.1964000185379,0.0781174565064657,0.121081531534095,0.0801982907535925,0.00612910423826291,0.133847165937422,0.00343427015380017,0.0676097959157111,1.76018851081156e-05,0.000432725884245169,0.000209725152697501,0.000180057121406131,0.00298719394445169,0.00036,0.000341413039275002,29.271,0.78221556,0.183272674046259,0.863770391459557,16.2560027,0.177016895291566,0.0617449737543652,0.124345275348426,0.0575748122090733,0.00835795591002119,0.182520751499459,0.00361555591328236,0.0711787327355046,1.00235785091759e-05,0.000252446239321621,0.000231105176392418,9.63838289401069e-05,0.00204308040756458,0.00036,0.000376217729010913,30.371,0.8649,-0.044792115202116,-0.058714489820041,-3.88707,0.019383123246334,0.0163724827521005,-0.003263743814331,0.0226234785445192,-0.00222885167175828,-0.048673585562037,-0.00018128575948219,-0.00356893681979349,7.5783065989397e-06,0.000180279644923548,-2.1380023694917e-05,8.36732924660241e-05,0.00094411353688711,0,-3.4804689735911e-05,-1.1,-0.08268444
SalinityOnly,56,ice,ice,ice,ice,1,0,30.197,29.097,0.8151,0.8151,0.14106144721018,0.839793738310679,11.7540689,0.219086977762636,0.0580158341350238,0.163937326343753,0.07790086341449,0.00578980140696222,0.126437482466774,0.00336625679311397,0.0662708303627397,1.60035712041047e-05,0.000387485587814843,0.000175833356442371,0.000167054700326353,0.00277114287896915,0.00036,0.000286240347696883,29.097,0.8151,0.170098139394235,0.855345875424255,15.6411389,0.278996107298175,0.097196779334317,0.189034079875439,0.0896524371355444,0.00799575342965428,0.174610986286141,0.00361547186908741,0.0711770781740944,1.37858905328634e-05,0.000342395731709365,0.000269360232059893,0.000132731446259647,0.00261735954116035,0.00036,0.000438493401027733,30.197,0.8151,-0.029036692184055,-0.0155521371135759,-3.88707,-0.059909129535539,-0.0391809451992932,-0.025096753531686,-0.0117515737210544,-0.00220595202269206,-0.048173503819367,-0.00024921507597344,-0.00490624781135469,2.2176806712413e-06,4.5089856105478e-05,-9.3526875617522e-05,3.4323254066706e-05,0.0001537833378088,0,-0.00015225305333085,-1.1,0
IceOnly,56,ice,ice,ice,ice,1,0,30.197,30.197,0.8151,0.73717644,0.158430636682874,0.838408989829023,15.6411389,0.356371646959857,0.141048709174542,0.221264991899126,0.120191295388612,0.00799575342965428,0.174610986286141,0.00361547186908741,0.0711770781740944,1.88126222608416e-05,0.000467243051801227,0.000337548352831221,0.00018112914466174,0.00357172402111277,0.00036,0.000549497318562453,30.197,0.73717644,0.170098139394235,0.855345875424255,15.6411389,0.278996107298175,0.097196779334317,0.189034079875439,0.0896524371355444,0.00799575342965428,0.174610986286141,0.00361547186908741,0.0711770781740944,1.37858905328634e-05,0.000342395731709365,0.000269360232059893,0.000132731446259647,0.00261735954116035,0.00036,0.000438493401027733,30.197,0.8151,-0.011667502711361,-0.016936885595232,0,0.077375539661682,0.043851929840225,0.032230912023687,0.0305388582530676,0,0,0,0,5.0267317279782e-06,0.000124847320091862,6.8188120771328e-05,4.8397698402093e-05,0.00095436447995242,0,0.00011100391753472,0,-0.07792356
SalinityIce,56,ice,ice,ice,ice,1,0,30.197,29.097,0.8151,0.73717644,0.130599134366302,0.824990468526132,11.7540689,0.276022270642682,0.0904026160767281,0.187594165971205,0.0984143782253755,0.00578980140696222,0.126437482466774,0.00336625679311397,0.0662708303627397,2.18389330141279e-05,0.000528773964779678,0.000220345295168554,0.000227967643196206,0.00378158118175914,0.00036,0.000358701643297646,29.097,0.73717644,0.170098139394235,0.855345875424255,15.6411389,0.278996107298175,0.097196779334317,0.189034079875439,0.0896524371355444,0.00799575342965428,0.174610986286141,0.00361547186908741,0.0711770781740944,1.37858905328634e-05,0.000342395731709365,0.000269360232059893,0.000132731446259647,0.00261735954116035,0.00036,0.000438493401027733,30.197,0.8151,-0.039499005027933,-0.030355406898123,-3.88707,-0.002973836655493,-0.0067941632575889,-0.00143991390423398,0.00876194108983111,-0.00220595202269206,-0.048173503819367,-0.00024921507597344,-0.00490624781135469,8.0530424812645e-06,0.000186378233070313,-4.9014936891339e-05,9.5236196936559e-05,0.00116422164059879,0,-7.9791757730087e-05,-1.1,-0.07792356
SalinityOnly,57,ice,ice,ice,ice,1,0,30.041,28.941,0.76,0.76,0.123683086667799,0.779884007284346,11.2028117,0.14556087522426,0.0597515687118407,0.0871171484257865,0.0640600022504865,0.00548867847653258,0.119861570348137,0.00329614397545337,0.0648905332163829,2.28403120057392e-05,0.000527360424443335,0.000198203808479177,0.000243255109668458,0.00391981717746476,0.00036,0.000322657362640521,28.941,0.76,0.154225727558746,0.789681975732082,15.0898817,0.195576596512851,0.105975346321213,0.0948490687133247,0.0787782624288585,0.00767409977937217,0.167586725018904,0.00360626119724656,0.0709957495029305,1.97349629642704e-05,0.000468641791149039,0.000308355562199586,0.000190776328677009,0.0034196623418163,0.00036,0.000501974171022581,30.041,0.76,-0.030542640890947,-0.00979796844773595,-3.88707,-0.050015721288591,-0.0462237776093723,-0.0077319202875382,-0.014718260178372,-0.00218542130283959,-0.047725154670767,-0.00031011722179319,-0.0061052162865476,3.1053490414688e-06,5.8718633294296e-05,-0.000110151753720409,5.2478780991449e-05,0.00050015483564846,0,-0.00017931680838206,-1.1,0
IceOnly,57,ice,ice,ice,ice,1,0,30.041,30.041,0.76,0.687344,0.146346644471584,0.773223378225581,15.0898817,0.235742198071318,0.133548902759812,0.106596722293543,0.0942869896106037,0.00767409977937217,0.167586725018904,0.00360626119724656,0.0709957495029305,2.50691458025908e-05,0.000595311448659558,0.000362847381703291,0.00024234145298097,0.00434396628956588,0.00036,0.000590681784168148,30.041,0.687344,0.154225727558746,0.789681975732082,15.0898817,0.195576596512851,0.105975346321213,0.0948490687133247,0.0787782624288585,0.00767409977937217,0.167586725018904,0.00360626119724656,0.0709957495029305,1.97349629642704e-05,0.000468641791149039,0.000308355562199586,0.000190776328677009,0.0034196623418163,0.00036,0.000501974171022581,30.041,0.76,-0.00787908308716201,-0.016458597506501,0,0.040165601558467,0.027573556438599,0.0117476535802183,0.0155087271817452,0,0,0,0,5.3341828383204e-06,0.000126669657510519,5.4491819503705e-05,5.1565124303961e-05,0.00092430394774958,0,8.8707613145567e-05,0,-0.0726560000000001
SalinityIce,57,ice,ice,ice,ice,1,0,30.041,28.941,0.76,0.687344,0.117650164258059,0.767843918232981,11.2028117,0.175076648801266,0.0798488833372548,0.0960433148363027,0.0739983676877001,0.00548867847653258,0.119861570348137,0.00329614397545337,0.0648905332163829,2.90138427361223e-05,0.00066990119995773,0.000233229887073484,0.000309004776068969,0.00497930847497776,0.00036,0.000379676560352183,28.941,0.687344,0.154225727558746,0.789681975732082,15.0898817,0.195576596512851,0.105975346321213,0.0948490687133247,0.0787782624288585,0.00767409977937217,0.167586725018904,0.00360626119724656,0.0709957495029305,1.97349629642704e-05,0.000468641791149039,0.000308355562199586,0.000190776328677009,0.0034196623418163,0.00036,0.000501974171022581,30.041,0.76,-0.036575563300687,-0.0218380574991009,-3.88707,-0.020499947711585,-0.0261264629839582,0.001194246122978,-0.00477989474115841,-0.00218542130283959,-0.047725154670767,-0.00031011722179319,-0.0061052162865476,9.2788797718519e-06,0.000201259408808691,-7.5125675126102e-05,0.00011822844739196,0.00155964613316146,0,-0.000122297610670398,-1.1,-0.0726560000000001
SalinityOnly,58,ice,ice,ice,ice,1,0,30.099,28.999,0.76,0.76,0.127322293760895,0.803793214589395,11.4077663,0.193313970892858,0.069874105729219,0.125077623312522,0.0782569637824751,0.00560029441275397,0.122299035295041,0.00332322020893335,0.0654235776589473,2.265891301132e-05,0.000524478785413167,0.000203495786125068,0.00023948116564546,0.00383980486231552,0.00036,0.000331272209971042,28.999,0.76,0.156193065848382,0.814091983843941,15.2948363,0.253586519525664,0.11875976435861,0.1403722952505,0.096585252463743,0.00779334893194896,0.170190883880031,0.00361069432522946,0.0710830236149745,1.95605183099309e-05,0.000465118270838559,0.000314738578572924,0.000188748026428687,0.003451251917351,0.00036,0.000512365127909411,30.099,0.76,-0.028870772087487,-0.010298769254546,-3.88707,-0.060272548632806,-0.048885658629391,-0.015294671937978,-0.0183282886812679,-0.00219305451919499,-0.04789184858499,-0.00028747411629611,-0.0056594459560272,3.0983947013891e-06,5.9360514574608e-05,-0.000111242792447856,5.0733139216773e-05,0.00038855294496452,0,-0.000181092917938369,-1.1,0
IceOnly,58,ice,ice,ice,ice,1,0,30.099,30.099,0.76,0.687344,0.148033379068068,0.799271785250575,15.2948363,0.304496109890363,0.150989143906977,0.158167042359688,0.116893628218058,0.00779334893194896,0.170190883880031,0.00361069432522946,0.0710830236149745,2.48475503285056e-05,0.000590835552527311,0.000370359721229525,0.000239764918893373,0.00438409424300339,0.00036,0.000602911174094575,30.099,0.687344,0.156193065848382,0.814091983843941,15.2948363,0.253586519525664,0.11875976435861,0.1403722952505,0.096585252463743,0.00779334893194896,0.170190883880031,0.00361069432522946,0.0710830236149745,1.95605183099309e-05,0.000465118270838559,0.000314738578572924,0.000188748026428687,0.003451251917351,0.00036,0.000512365127909411,30.099,0.76,-0.00815968678031401,-0.014820198593366,0,0.050909590364699,0.032229379548367,0.017794747109188,0.020308375754315,0,0,0,0,5.2870320185747e-06,0.000125717281688752,5.5621142656601e-05,5.1016892464686e-05,0.00093284232565239,0,9.0546046185164e-05,0,-0.0726560000000001
SalinityIce,58,ice,ice,ice,ice,1,0,30.099,28.999,0.76,0.687344,0.120698053587434,0.791968876090635,11.4077663,0.231003201967981,0.0936388887667515,0.13845259642861,0.0916506607959333,0.00560029441275397,0.122299035295041,0.00332322020893335,0.0654235776589473,2.87834132264358e-05,0.000666240679837752,0.000239457911268418,0.000304210768948984,0.0048776695513015,0.00036,0.000389815204390448,28.999,0.687344,0.156193065848382,0.814091983843941,15.2948363,0.253586519525664,0.11875976435861,0.1403722952505,0.096585252463743,0.00779334893194896,0.170190883880031,0.00361069432522946,0.0710830236149745,1.95605183099309e-05,0.000465118270838559,0.000314738578572924,0.000188748026428687,0.003451251917351,0.00036,0.000512365127909411,30.099,0.76,-0.035495012260948,-0.0221231077533059,-3.88707,-0.022583317557683,-0.0251208755918585,-0.00191969882189,-0.0049345916678097,-0.00219305451919499,-0.04789184858499,-0.00028747411629611,-0.0056594459560272,9.2228949165049e-06,0.000201122408999193,-7.5280667304506e-05,0.000115462742520297,0.0014264176339505,0,-0.000122549923518963,-1.1,-0.0726560000000001
SalinityOnly,59,ice,ice,ice,ice,1,0,30.069,28.969,0.7569,0.7569,0.125281125712757,0.792231544553961,11.3017553,0.170377548703458,0.0657533374688588,0.106076935984578,0.0719380431317639,0.00554251178193618,0.121037180205828,0.0033093643217777,0.0651507995544676,2.30761547803553e-05,0.000532897634953526,0.000202389531369685,0.00024485255230833,0.00393164621306452,0.00036,0.000329471330136696,28.969,0.7569,0.154833505946843,0.801887714227183,15.1888253,0.226033498397472,0.113958623879952,0.117428788434927,0.0889882415603332,0.00773161808577492,0.168842807800702,0.00360855038919299,0.0710408163711087,1.99307093802472e-05,0.000473092539589572,0.000313969442464561,0.000192491485228686,0.0034798663382539,0.00036,0.00051111304587254,30.069,0.7569,-0.029552380234086,-0.00965616967322191,-3.88707,-0.055655949694014,-0.0482052864110932,-0.011351852450349,-0.0170501984285693,-0.00218910630383874,-0.047805627594874,-0.00029918606741529,-0.0058900168166411,3.1454454001081e-06,5.9805095363954e-05,-0.000111579911094876,5.2361067079644e-05,0.00045177987481062,0,-0.000181641715735844,-1.1,0
IceOnly,59,ice,ice,ice,ice,1,0,30.069,30.069,0.7569,0.68454036,0.146936455536544,0.786528238365025,15.1888253,0.271110584381885,0.143643981155211,0.131969060546235,0.106785044261256,0.00773161808577492,0.168842807800702,0.00360855038919299,0.0710408163711087,2.52346594816487e-05,0.000598991682237012,0.000368430049136483,0.00024371722000406,0.00440592657351767,0.00036,0.000599769847431484,30.069,0.68454036,0.154833505946843,0.801887714227183,15.1888253,0.226033498397472,0.113958623879952,0.117428788434927,0.0889882415603332,0.00773161808577492,0.168842807800702,0.00360855038919299,0.0710408163711087,1.99307093802472e-05,0.000473092539589572,0.000313969442464561,0.000192491485228686,0.0034798663382539,0.00036,0.00051111304587254,30.069,0.7569,-0.00789705041029901,-0.015359475862158,0,0.045077085984413,0.029685357275259,0.014540272111308,0.0177968027009228,0,0,0,0,5.3039501014015e-06,0.00012589914264744,5.4460606671922e-05,5.1225734775374e-05,0.00092606023526377,0,8.8656801558944e-05,0,-0.0723596400000001
SalinityIce,59,ice,ice,ice,ice,1,0,30.069,28.969,0.7569,0.68454036,0.119049650538148,0.780468270694572,11.3017553,0.203653750007104,0.087525448466263,0.11706847610388,0.0835132441435987,0.00554251178193618,0.121037180205828,0.0033093643217777,0.0651507995544676,2.92171691894322e-05,0.000674712078735925,0.000237495676018406,0.000310012587250753,0.00497793387561634,0.00036,0.00038662086793694,28.969,0.68454036,0.154833505946843,0.801887714227183,15.1888253,0.226033498397472,0.113958623879952,0.117428788434927,0.0889882415603332,0.00773161808577492,0.168842807800702,0.00360855038919299,0.0710408163711087,1.99307093802472e-05,0.000473092539589572,0.000313969442464561,0.000192491485228686,0.0034798663382539,0.00036,0.00051111304587254,30.069,0.7569,-0.035783855408695,-0.0214194435326109,-3.88707,-0.022379748390368,-0.026433175413689,-0.000360312331046997,-0.0054749974167345,-0.00218910630383874,-0.047805627594874,-0.00029918606741529,-0.0058900168166411,9.286459809185e-06,0.000201619539146353,-7.6473766446155e-05,0.000117521102022067,0.00149806753736244,0,-0.0001244921779356,-1.1,-0.0723596400000001
SalinityOnly,60,ice,ice,ice,ice,1,0,30.078,28.978,0.79559,0.79559,0.128265751714294,0.780690626115639,11.3335586,0.122572944845719,0.0494868390211785,0.0747896397136439,0.056161993495745,0.00555983526492845,0.121415489827029,0.00331355462669351,0.0652332932569123,2.00287602668058e-05,0.000460306498675274,0.000182400298757916,0.000212265685748628,0.0033881386789776,0.00036,0.000296930718908235,28.978,0.79559,0.159914468128451,0.79796509532201,15.2206286,0.164088750365137,0.0884287374235507,0.0815760219782476,0.0661669663454874,0.00775012603337407,0.169246983718938,0.00360922710877304,0.0710541388153693,1.72962223338062e-05,0.000408516780753971,0.000282702468382747,0.0001670011744323,0.00301271040343833,0.00036,0.000460213320623077,30.078,0.79559,-0.031648716414157,-0.017274469206371,-3.88707,-0.041515805519418,-0.0389418984023722,-0.00678638226460371,-0.0100049728497424,-0.00219029076844562,-0.047831493891909,-0.00029567248207953,-0.00582084555845701,2.7325379329996e-06,5.1789717921303e-05,-0.000100302169624831,4.5264511316328e-05,0.00037542827553927,0,-0.000163282601714842,-1.1,0
IceOnly,60,ice,ice,ice,ice,1,0,30.078,30.078,0.79559,0.719531596,0.150542361648395,0.777544285153829,15.2206286,0.206334852658346,0.118022544051799,0.0932158605733996,0.0823533377838542,0.00775012603337407,0.169246983718938,0.00360922710877304,0.0710541388153693,2.29370007095657e-05,0.000541745446444047,0.000344935262524354,0.000221464894618352,0.00399523892140986,0.00036,0.000561522520388483,30.078,0.719531596,0.159914468128451,0.79796509532201,15.2206286,0.164088750365137,0.0884287374235507,0.0815760219782476,0.0661669663454874,0.00775012603337407,0.169246983718938,0.00360922710877304,0.0710541388153693,1.72962223338062e-05,0.000408516780753971,0.000282702468382747,0.0001670011744323,0.00301271040343833,0.00036,0.000460213320623077,30.078,0.79559,-0.00937210648005601,-0.020420810168181,0,0.042246102293209,0.0295938066282483,0.011639838595152,0.0161863714383668,0,0,0,0,5.6407783757595e-06,0.000133228665690076,6.2232794141607e-05,5.4463720186052e-05,0.00098252851797153,0,0.000101309199765406,0,-0.076058404
SalinityIce,60,ice,ice,ice,ice,1,0,30.078,28.978,0.79559,0.719531596,0.120935895501855,0.765381254122645,11.3335586,0.153520438190666,0.0711242014639012,0.0834953432496664,0.0665633951833756,0.00555983526492845,0.121415489827029,0.00331355462669351,0.0652332932569123,2.65606951382401e-05,0.000610425229450035,0.000222553044182835,0.000281491419956864,0.00449310478230391,0.00036,0.000362295653320894,28.978,0.719531596,0.159914468128451,0.79796509532201,15.2206286,0.164088750365137,0.0884287374235507,0.0815760219782476,0.0661669663454874,0.00775012603337407,0.169246983718938,0.00360922710877304,0.0710541388153693,1.72962223338062e-05,0.000408516780753971,0.000282702468382747,0.0001670011744323,0.00301271040343833,0.00036,0.000460213320623077,30.078,0.79559,-0.038978572626596,-0.032583841199365,-3.88707,-0.010568312174471,-0.0173045359596495,0.00191932127141879,0.000396428837888207,-0.00219029076844562,-0.047831493891909,-0.00029567248207953,-0.00582084555845701,9.2644728044339e-06,0.000201908448696064,-6.0149424199912e-05,0.000114490245524564,0.00148039437886558,0,-9.7917667302183e-05,-1.1,-0.076058404
SalinityOnly,61,ice,ice,ice,ice,1,0,30.348,29.248,0.85288,0.85288,0.148180500430493,0.821926775903066,12.2876576,0.144139570978201,0.0468107084810724,0.100967973750198,0.0610325309130592,0.00608404610413276,0.132863187965878,0.00342589617904953,0.0674449391343457,1.51001142909177e-05,0.000345472380681539,0.000166855298398401,0.000154857734980352,0.00239499288974083,0.00036,0.000271624904369491,29.248,0.85288,0.178069810627134,0.856369831945096,16.1747276,0.182046248086543,0.0679676405994546,0.122506753312577,0.0610268120543343,0.00830987081078458,0.181470670768826,0.00361616110105642,0.0711906469472766,1.2947583333274e-05,0.000303494829848198,0.000252089097445349,0.000124496788813113,0.00243704753043124,0.00036,0.000410377600492429,30.348,0.85288,-0.029889310196641,-0.03444305604203,-3.88707,-0.037906677108342,-0.0211569321183822,-0.021538779562379,5.71885872489852e-06,-0.00222582470665182,-0.048607482802948,-0.00019026492200689,-0.0037457078129309,2.1525309576437e-06,4.1977550833341e-05,-8.5233799046948e-05,3.0360946167239e-05,-4.20546406904101e-05,0,-0.000138752696122938,-1.1,0
IceOnly,61,ice,ice,ice,ice,1,0,30.348,30.348,0.85288,0.771344672,0.164163870164462,0.832457149966876,16.1747276,0.252074943160383,0.111556067506995,0.14735751013619,0.0893372152809363,0.00830987081078458,0.181470670768826,0.00361616110105642,0.0711906469472766,1.89482992439105e-05,0.000444153222027511,0.000335284197015984,0.000182196348817805,0.00356652702590232,0.00036,0.000545811483514392,30.348,0.771344672,0.178069810627134,0.856369831945096,16.1747276,0.182046248086543,0.0679676405994546,0.122506753312577,0.0610268120543343,0.00830987081078458,0.181470670768826,0.00361616110105642,0.0711906469472766,1.2947583333274e-05,0.000303494829848198,0.000252089097445349,0.000124496788813113,0.00243704753043124,0.00036,0.000410377600492429,30.348,0.85288,-0.013905940462672,-0.0239126819782199,0,0.07002869507384,0.0435884269075404,0.024850756823613,0.028310403226602,0,0,0,0,6.0007159106365e-06,0.000140658392179313,8.3195099570635e-05,5.7699560004692e-05,0.00112947949547108,0,0.000135433883021963,0,-0.081535328
SalinityIce,61,ice,ice,ice,ice,1,0,30.348,29.248,0.85288,0.771344672,0.13562097060826,0.798462913654595,12.2876576,0.196512294199434,0.0810668927423984,0.117970021062804,0.0810471886650607,0.00608404610413276,0.132863187965878,0.00342589617904953,0.0674449391343457,2.20984470102815e-05,0.000505585782393623,0.00022192131793204,0.00022662844695512,0.00350498164744168,0.00036,0.000361267261749833,29.248,0.771344672,0.178069810627134,0.856369831945096,16.1747276,0.182046248086543,0.0679676405994546,0.122506753312577,0.0610268120543343,0.00830987081078458,0.181470670768826,0.00361616110105642,0.0711906469472766,1.2947583333274e-05,0.000303494829848198,0.000252089097445349,0.000124496788813113,0.00243704753043124,0.00036,0.000410377600492429,30.348,0.85288,-0.042448840018874,-0.057906918290501,-3.88707,0.014466046112891,0.0130992521429438,-0.004536732249773,0.0200203766107264,-0.00222582470665182,-0.048607482802948,-0.00019026492200689,-0.0037457078129309,9.1508636770075e-06,0.000202090952545425,-3.0167779513309e-05,0.000102131658142007,0.00106793411701044,0,-4.9110338742596e-05,-1.1,-0.081535328
SalinityOnly,62,ice,ice,ice,ice,1,0,30.42,29.32,0.76806,0.76806,0.136851165362866,0.784483266116818,12.542084,0.17759277961985,0.0819715104614522,0.0983172254142338,0.0756925857178567,0.00622530870451047,0.135948075737156,0.00345148430385418,0.0679486874763316,2.29954493339803e-05,0.000519571049543478,0.000232144464898194,0.000233997022269111,0.00355595936541959,0.00036,0.000377909594020316,29.32,0.76806,0.165211068757989,0.829155314971468,16.429154,0.226915994716085,0.106120174690986,0.127882421175231,0.0809868618439795,0.00846060912801727,0.184762488916382,0.00361364054317503,0.0711410252237888,1.96635944495924e-05,0.000455106607275494,0.000348523192821886,0.000189128785470841,0.00374632803525388,0.00036,0.000567363337151907,30.42,0.76806,-0.028359903395123,-0.04467204885465,-3.88707,-0.049323215096235,-0.0241486642295338,-0.0295651957609972,-0.00529427612612281,-0.0022353004235068,-0.048814413179226,-0.00016215623932085,-0.0031923377474572,3.3318548843879e-06,6.4464442267984e-05,-0.000116378727923692,4.486823679827e-05,-0.00019036866983429,0,-0.000189453743131591,-1.1,0
IceOnly,62,ice,ice,ice,ice,1,0,30.42,30.42,0.76806,0.694633464,0.156550531737882,0.814582756541201,16.429154,0.275987409820256,0.136794735277392,0.145274843852428,0.0997601295864639,0.00846060912801727,0.184762488916382,0.00361364054317503,0.0711410252237888,2.52008851077785e-05,0.000583265147739981,0.00041268304406148,0.000242387667496018,0.00480129828930841,0.00036,0.000671809606611711,30.42,0.694633464,0.165211068757989,0.829155314971468,16.429154,0.226915994716085,0.106120174690986,0.127882421175231,0.0809868618439795,0.00846060912801727,0.184762488916382,0.00361364054317503,0.0711410252237888,1.96635944495924e-05,0.000455106607275494,0.000348523192821886,0.000189128785470841,0.00374632803525388,0.00036,0.000567363337151907,30.42,0.76806,-0.008660537020107,-0.0145725584302669,0,0.049071415104171,0.030674560586406,0.017392422677197,0.0187732677424844,0,0,0,0,5.5372906581861e-06,0.000128158540464487,6.4159851239594e-05,5.3258882025177e-05,0.00105497025405453,0,0.000104446269459804,0,-0.0734265359999999
SalinityIce,62,ice,ice,ice,ice,1,0,30.42,29.32,0.76806,0.694633464,0.129639573419204,0.769037020226797,12.542084,0.214982777801721,0.107472076328881,0.109554655835392,0.0897247152802609,0.00622530870451047,0.135948075737156,0.00345148430385418,0.0679486874763316,2.94709941334958e-05,0.000665882850586581,0.000274880083762949,0.000299890851028429,0.00455732158459591,0.00036,0.00044747920612573,29.32,0.694633464,0.165211068757989,0.829155314971468,16.429154,0.226915994716085,0.106120174690986,0.127882421175231,0.0809868618439795,0.00846060912801727,0.184762488916382,0.00361364054317503,0.0711410252237888,1.96635944495924e-05,0.000455106607275494,0.000348523192821886,0.000189128785470841,0.00374632803525388,0.00036,0.000567363337151907,30.42,0.76806,-0.035571495338785,-0.060118294744671,-3.88707,-0.011933216914364,0.001351901637895,-0.018327765339839,0.00873785343628139,-0.0022353004235068,-0.048814413179226,-0.00016215623932085,-0.0031923377474572,9.8073996839034e-06,0.000210776243311087,-7.3643109058937e-05,0.000110762065557588,0.000810993549342031,0,-0.000119884131026177,-1.1,-0.0734265359999999
SalinityOnly,63,ice,ice,ice,ice,1,0,30.537,29.437,0.7542,0.7542,0.137700002786742,0.764608455054893,12.9555269,0.168059579019514,0.0890962206815093,0.0818419992325223,0.0724216997128367,0.0064561832617329,0.140989906316308,0.00348914097067541,0.0686900268132594,2.46253248194326e-05,0.000551003632641876,0.000254766506599758,0.000247664805891344,0.0037024786598179,0.00036,0.000414736173534489,29.437,0.7542,0.165046918594513,0.825076695232108,16.8425969,0.212521462710012,0.105752976857587,0.114046638150911,0.0752660795818419,0.00870688172512905,0.190140581356983,0.00360562060063144,0.0709831382043219,2.0950100255997e-05,0.000480247361242715,0.000378762721265624,0.000201854760832773,0.00412316257179161,0.00036,0.000616590476478923,30.537,0.7542,-0.027346915807771,-0.060468240177215,-3.88707,-0.044461883690498,-0.0166567561760777,-0.0322046389183887,-0.0028443798690052,-0.00225069846339615,-0.049150675040675,-0.00011647962995603,-0.00229311139106249,3.6752245634356e-06,7.0756271399161e-05,-0.000123996214665866,4.5810045058571e-05,-0.00042068391197371,0,-0.000201854302944434,-1.1,0
IceOnly,63,ice,ice,ice,ice,1,0,30.537,30.537,0.7542,0.68209848,0.15694893546366,0.811632445587279,16.8425969,0.255492042040102,0.132989380487861,0.128819603595968,0.0911211268888211,0.00870688172512905,0.190140581356983,0.00360562060063144,0.0709831382043219,2.64508207726534e-05,0.000606342534095252,0.000442756639832119,0.000254854346072456,0.00520575237685337,0.00036,0.00072076662298252,30.537,0.68209848,0.165046918594513,0.825076695232108,16.8425969,0.212521462710012,0.105752976857587,0.114046638150911,0.0752660795818419,0.00870688172512905,0.190140581356983,0.00360562060063144,0.0709831382043219,2.0950100255997e-05,0.000480247361242715,0.000378762721265624,0.000201854760832773,0.00412316257179161,0.00036,0.000616590476478923,30.537,0.7542,-0.008097983130853,-0.013444249644829,0,0.04297057933009,0.027236403630274,0.014772965445057,0.0158550473069792,0,0,0,0,5.5007205166564e-06,0.000126095172852537,6.3993918566495e-05,5.2999585239683e-05,0.00108258980506176,0,0.000104176146503597,0,-0.07210152
