RowID,Regime0,RegimeNew,IceMultiplier,SalinityAnomaly,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443
89,ice,ice,0.9,-1,-0.434,29.92,28.92,0.64236,0.578124,4.353,0.117622189199915,0.134,0.709747710037531,1.09099096925577,1.123,11.128604,8.37711295292823e-06,0.139025370420823,0.0448952693527955,0.037346870189313,0.00835466427077394,0.00544836505374658,0.00328604611574494,0.00884373244771005,0.118981207218488,0.0646917386534926,6.08607762147856e-05,0.00117018329325227,0.000294300440239683,0.000650019209879807,0.0087477838086747,0.00036,0.000479093739925065,0.124843498206775
90,ice,ice,0.9,-1,-0.43,29.917,28.917,0.65386,0.588474,4.498,0.116967621585931,0.142,0.707327253804145,1.09184710838038,1.124,11.1180029,9.16282112912031e-06,0.138551251491413,0.0463773318282621,0.0379581284468959,0.00917142851692384,0.0054426103004926,0.00328459078768407,0.0097829271971686,0.118855535116371,0.0646630878983745,5.94597208685821e-05,0.00114329621720742,0.000290074211729427,0.000635313553467394,0.00855386976866526,0.00036,0.000472213833047904,0.124870311837581
91,ice,ice,0.9,-1,-0.429,29.931,28.931,0.65386,0.588474,4.318,0.118522045190415,0.141,0.710103100345557,1.0902947934412,1.116,11.1674747,8.11502327453438e-06,0.13909498426884,0.0435913708250257,0.0364216086613318,0.00805290176655459,0.00546947502818032,0.00329135499074884,0.00855277603525955,0.119442206108559,0.0647962534235837,5.93436851868014e-05,0.00114180015281251,0.000291945877618585,0.000632875122507898,0.00850991293287561,0.00036,0.000475260731006999,0.124745175004156
92,ice,ice,0.9,-1,-0.425,29.954,28.954,0.65386,0.588474,4.462,0.118827317454549,0.152,0.708366230738234,1.09202425469002,1.107,11.2487498,8.97091476597179e-06,0.138754766277129,0.0466952587502274,0.038724515823952,0.00888709956916145,0.00551366084600252,0.0033023165968816,0.00953192204642733,0.120407134466802,0.0650120523911532,5.91027619935877e-05,0.00113872225403311,0.000294996969646625,0.000628366956231887,0.00843461490971332,0.00036,0.000480227625006134,0.124539556898157
93,ice,ice,0.9,-1,-0.47,29.997,28.997,0.65386,0.588474,7.174,0.112895046520811,0.16,0.707105967759223,1.12732847394458,1.033,11.4006989,3.7457096104282e-05,0.13850790598437,0.110056227333764,0.0721610554921531,0.0383357236481765,0.00559643888736521,0.00332230642053605,0.0400330612323901,0.122214838465223,0.0654055880878638,5.87269329372589e-05,0.00113376560680589,0.000300644413809364,0.000620844309214048,0.00830470733017095,0.00036,0.00048942113875943,0.124155020336554
94,ice,ice,0.9,-1,-0.471,29.726,28.726,0.67066,0.603594,7.906,0.104757103186676,0.136,0.728540176442049,1.12998715507419,1.027,10.4430662,4.86819845193335e-05,0.142706438448321,0.114748236801853,0.0624948464335794,0.052014368806297,0.00507844096713809,0.00318535952785786,0.0468676338095821,0.110902817835675,0.0627095417517834,6.01952186871789e-05,0.00113700325638719,0.000260597316260711,0.000660770408862017,0.0090178825346403,0.00036,0.000424228189261622,0.126575851550739
95,ice,ice,0.9,-1,-0.43,28.946,27.946,0.5638,0.50742,7.131,0.0802496916615645,0.125,0.748904593721089,1.10770144807609,1.021,7.6867802,4.07129411514943e-05,0.14669542018871,0.0752578437567154,0.0246515085082906,0.049016553982682,0.00363656486798641,0.00264572195957809,0.0350938448826109,0.0794151775538293,0.0520858038901962,8.88327959326694e-05,0.00151354642034411,0.000191010767869383,0.0011025108969479,0.0157045285469626,0.00036,0.000310947761647833,0.133506488781366
96,ice,ice,0.9,-1,-0.417,29.064,28.064,0.5861,0.52749,5.751,0.0811927503651158,0.124,0.712849116743466,1.09287055231251,1.034,8.1037568,2.06341008771552e-05,0.139632873918221,0.0485350215286027,0.0221791767971615,0.0247349404509505,0.00385002182997929,0.00274122141927489,0.0214668571251011,0.0840766432920035,0.0539658828272061,8.63686072023417e-05,0.001479728078941,0.000202385511956734,0.00105200303242413,0.01468427120266,0.00036,0.00032946478690631,0.132461727617254
97,ice,ice,0.9,-1,-0.474,29.21,28.21,0.70709,0.636381,6.323,0.0875611262463578,0.131,0.716256880696661,1.09473132915583,1.047,8.619677,2.46875057369236e-05,0.140300386668455,0.0513015936144977,0.021265300009973,0.0287246471344814,0.00411643535428092,0.0028525419882597,0.0252676416089303,0.089894572602548,0.0561574288073485,6.80947640115686e-05,0.00117434470188849,0.000193531352827441,0.000810156487810236,0.0111104439123192,0.00036,0.000315051039486532,0.13116716745064
98,ice,ice,0.9,-1,-0.417,29.046,28.046,0.4203,0.37827,6.297,0.0803599208285914,0.124,0.736398210534214,1.10682145944545,1.05,8.0401502,3.04009110551229e-05,0.14424567004427,0.0743581096303989,0.03611671424207,0.0365828042818599,0.00381735291988823,0.00272697312193256,0.028086028806209,0.0833632207656486,0.0536853794211489,0.000120474965521707,0.00200591603966584,0.000229746170324003,0.00147166654772224,0.0200348697654309,0.00036,0.000374005393550703,0.132621187051084
99,ice,ice,0.9,-1,-0.368,29.086,28.086,0.24655,0.221895,7.02,0.0812004082269654,0.133,0.756664637697403,1.12969399916281,1.042,8.18149819999999,4.672334443161e-05,0.148215457482288,0.116230624578297,0.0585872663972496,0.0560072051865354,0.00389000314073979,0.00275847984556726,0.0384809550019615,0.0849497537707497,0.0543056460453566,0.000149155006891635,0.00249261885796395,0.000258417278835856,0.00181036548717248,0.0245455947833366,0.00036,0.000420679291128137,0.132266789555607
100,open,open,0.9,-1,-0.389,28.974,27.974,0.11378,0.102402,8.05,0.07958827272055,0.13,0.798416945531501,1.1570541760922,1.115,7.23208540428952,8.34816032868353e-05,0.15639389889248,0.165963088963923,0.0636615556054593,0.10081339823432,0.00342487983077186,0.0024790510447199,0.0515108403182882,0.0747924070475547,0.0488045866201519,0.000190494439553978,0.00306800545968531,0.000238073564649094,0.00235381349809196,0.0314834611608399,0.00036,0.000387561616870618,0.133258704601959
101,open,open,0.9,-1,-0.394,28.905,27.905,0.08539,0.076851,9.017,0.0795152224498191,0.119,0.818217072847228,1.18127023553362,1.108,7.63007954800976,0.000110843812065871,0.160272347523618,0.20955843500673,0.0740308738457748,0.133901103706131,0.00360444426009407,0.00264191581940759,0.0575363540223285,0.0787137288318878,0.0520108731629587,0.00018635553097655,0.00299544842092916,0.000249567783089754,0.00232778634697039,0.0316051284053769,0.00036,0.000406273135262391,0.133869173685461
102,open,open,0.9,-1,-0.357,28.839,27.839,0.00983,0.008847,10.473,0.079741434694915,0.109,0.843173497361944,1.22828219126082,1.083,8.21513425878216,0.000165202237013085,0.165160811570024,0.294289279862548,0.0931255010681764,0.199360328014972,0.00387164489945308,0.00287171897834995,0.0653556708034871,0.0845488471337764,0.0565349624107677,0.000185970837708553,0.00299294469932407,0.00027050096804549,0.00234681833145341,0.0324842795261158,0.00036,0.000440350413097309,0.134452650771368
103,open,open,0.9,-1,-0.294,28.593,27.593,0,0,10.239,0.0745532174467866,0.109,0.863735349732332,1.20520404450023,1.059,7.87482526878021,0.00015153868446612,0.169188466893041,0.252917165333198,0.0636216187332252,0.187218662338253,0.0036784687290013,0.00285004086644853,0.044534994959531,0.0803302726184009,0.0561081897179233,0.000189479628087666,0.00290363343688778,0.000248370046574351,0.00247845973364372,0.0355250811491544,0.00036,0.000404323331632664,0.136623463930088
104,open,open,0.9,-1,-0.297,28.46,27.46,0,0,9.532,0.070888667073062,0.098,0.871065096671042,1.17682033359021,1.044,7.45653847241114,0.000124833926601957,0.170624217609575,0.201976528400074,0.0430439927515623,0.156755561163672,0.00346629098093151,0.0027484570964194,0.0321601133132503,0.0756967423095456,0.0541083301691867,0.000198797436513276,0.00291929767658119,0.000229923575357989,0.00264593273778495,0.038463930839487,0.00036,0.000374294192443238,0.137794439118881
105,open,open,0.9,-1,-0.327,28.503,27.503,0,0,6.999,0.0682335179924365,0.103,0.832657700717961,1.12314817253785,1.029,6.32294303195032,5.89259814378803e-05,0.163100977486695,0.105650361668331,0.0289080648038422,0.0748591719653589,0.00294392376239666,0.00231696383117091,0.0263772980733556,0.0642893050949813,0.0456136077693858,0.000234694372820996,0.00335607555218534,0.000199082674958371,0.00310679888448452,0.0431412583238233,0.00036,0.000324088075513627,0.13741606288542
106,open,open,0.9,-1,-0.376,28.509,27.509,0.14805,0.133245,6.409,0.0669429576359628,0.101,0.805579080555272,1.10629156794775,1.025,6.02917730694183,4.36931048214e-05,0.157796817789719,0.0746964395445503,0.0170464980745549,0.0558192036319494,0.00280776063206787,0.00220750041143967,0.025411879836923,0.0613157793738977,0.0434586231185493,0.000214155533060632,0.00303040644534349,0.00018143568641355,0.00283272354039149,0.0388231209538313,0.00036,0.000295360419742988,0.137363250185035
107,ice,ice,0.9,-1,-0.44,28.31,27.31,0.233,0.2097,6.13,0.0611684998311327,0.116,0.807293502227818,1.09333991413422,1.043,5.439347,3.83673129187772e-05,0.158132638680315,0.0510496181130113,-0.00107883964215716,0.0502403168522973,0.00251475503691196,0.00204589915077512,0.0219889834843149,0.0549171333416447,0.0402772111259134,0.00021031058429884,0.00276698081857691,0.000152424923920858,0.00284793353062067,0.0399456333611745,0.00036,0.000248133597080467,0.139112759091025
108,ice,ice,0.9,-1,-0.447,28.149,27.149,0.31373,0.282357,7.159,0.0604192230793515,0.116,0.85012314600118,1.09899705869851,1.059,4.8704213,6.25089636789738e-05,0.16652210863756,0.0608202487124401,-0.0229875264764599,0.0821117138152099,0.00223845098360337,0.00187128687345142,0.0225800121648513,0.0488832150014242,0.0368396538268262,0.000211622894590849,0.0025639621266403,0.000127889924960161,0.00290941628570826,0.0412094507188621,0.00036,0.000208192901097937,0.140524930244807
109,ice,ice,0.9,-1,-0.432,28.115,27.115,0.22759,0.204831,6.196,0.0566005350689515,0.127,0.831767483449218,1.08894453643326,1.071,4.7502755,4.34665554892484e-05,0.162926601741918,0.0431867941254257,-0.0166259125156543,0.0580153676284703,0.00218049767548114,0.00183323571230917,0.0196485592686798,0.0476176326671521,0.0360905481583811,0.000242222759752015,0.00286440730526299,0.000129236753200658,0.00333904289119997,0.0471526002028808,0.00036,0.000210385412187118,0.140822770147116
110,open,open,0.9,-1,-0.347,28.165,27.165,0.01323,0.011907,6.172,0.0586618666411042,0.094,0.854604472752667,1.09683992024146,1.074,5.68671683664561,4.10952908532543e-05,0.167399910852053,0.0583719236829294,0.00185281913818203,0.0543820378371623,0.00261516162199647,0.00218035035105416,0.0139336918011031,0.0571098088669063,0.0429241252603268,0.000261469817991177,0.00326302914167981,0.000167757993143553,0.00358995107188499,0.0518662102708225,0.00036,0.000273094407442993,0.140384723689433
111,open,open,0.9,-1,-0.342,28.246,27.246,0.05839,0.052551,6.749,0.0616301311894524,0.081,0.85195254848219,1.10617475423222,1.043,6.02464114345864,5.0396683654703e-05,0.166880451967132,0.0749114081184634,0.00691350518119738,0.0658636193526139,0.00277882474102369,0.00228540831401934,0.0177485963993649,0.0606838783881128,0.0449923805568813,0.000242077628762666,0.0031301777695204,0.000178024412773462,0.00329941393526143,0.0471045656602892,0.00036,0.000289807183584706,0.139674474227919
112,open,open,0.9,-1,-0.342,28.263,27.263,0.05572,0.050148,6.653,0.0618562178631963,0.077,0.848207978668469,1.10549470913222,1.036,5.9882628037312,4.88404982593287e-05,0.166146965690168,0.0737035665134558,0.00783041631062797,0.0637687817465805,0.00276376884322293,0.00226649625670066,0.0181053295873085,0.0603550882137354,0.0446200626324318,0.000243852774950762,0.00316725176055797,0.000177785751569874,0.00331808195876174,0.0471327553158306,0.00036,0.000289418665346307,0.139525314019925
113,ice,ice,0.9,-1,-0.367,28.249,27.249,0.26521,0.238689,7.474,0.0634054426573332,0.075,0.853474136069074,1.1088007971172,1.022,5.22379129999999,6.99332624274362e-05,0.167178500520023,0.0786449362339596,-0.0137748407894283,0.0907095976425711,0.00240970349720541,0.00198082417229676,0.0241025114500495,0.0526230214583282,0.0389960929211405,0.00022134544090528,0.00277543076719617,0.000143832876911575,0.00301596648404236,0.0416835275978942,0.00036,0.000234146543809541,0.139648154232869
114,ice,ice,0.9,-1,0.121,28.206,27.206,0.31435,0.282915,7.29,0.0615064989824589,0.09,0.843909020503604,1.10336116748418,1.019,5.07184219999999,6.39194322444179e-05,0.165304885831591,0.0686496386390102,-0.0166620822992777,0.0835802448225114,0.00233591829399534,0.00193415807306891,0.0250545805127889,0.0510117027478174,0.038077386673909,0.000213182346262349,0.00262098108272158,0.000135933247795952,0.00291649205251252,0.040510048936775,0.00036,0.000221286682458527,0.140025309067385
115,ice,ice,0.9,-1,-0.322,28.198,27.198,0.43916,0.395244,6.709,0.0596107861711406,0.082,0.808284024055275,1.09024123001618,1.052,5.0435726,4.63121008504762e-05,0.158326662080496,0.0445120254795805,-0.0183288615885663,0.0610425409624175,0.00232221522147784,0.00192540360694392,0.0263153352879014,0.0507124555250906,0.0379050392342626,0.000180912180243334,0.00221964266114023,0.000125233455197556,0.00247679584932673,0.0344932446795087,0.00036,0.000203868415437882,0.140095453987701
116,ice,ice,0.9,-1,-0.363,28.231,27.231,0.40019,0.360171,7.21,0.062204569524496,0.093,0.829873266187284,1.09851533958816,1.055,5.1601847,5.81053910471345e-05,0.162555562494065,0.0595462397318768,-0.0179439708215537,0.0757536097810007,0.00237878974830453,0.00196136938032054,0.0268103934793891,0.0519479280812157,0.0386130902870468,0.000187506143118947,0.00233822269052444,0.000131962495466915,0.00255929361201994,0.0355386847746958,0.00036,0.000214822667039164,0.139806058777367
117,ice,ice,0.9,-1,-0.341,28.327,27.327,0.36668,0.330012,6.956,0.0634936944337122,0.07,0.814603395531612,1.09922619176853,1.056,5.49941990000001,5.11868172496598e-05,0.15956450046715,0.0609807140582907,-0.00719683570928942,0.0663688313967371,0.0025441110187545,0.00206379949676978,0.0274849515324588,0.0555582082557251,0.0406296116900276,0.000188948377001311,0.00245028966147643,0.000146113571989146,0.00255401437691908,0.0349946595404555,0.00036,0.000237859303238145,0.138963475629684
118,ice,ice,0.9,-1,-0.353,28.353,27.353,0.35668,0.321012,6.327,0.0622062431992476,0.058,0.79160140499308,1.0925613103488,0.968,5.59129610000001,3.83743206067311e-05,0.155058870917649,0.0490665180092499,-0.00286281990159232,0.0500293109235195,0.00258907528312424,0.00209097810317252,0.0249721069596838,0.0565401363026948,0.0411646715280338,0.000189076947601767,0.00247872368472805,0.000150048804458839,0.00254847743827608,0.0348294157758659,0.00036,0.000244265495630669,0.138735096951191
119,ice,ice,0.9,-1,-0.346,28.312,27.312,0.34364,0.309276,8.9,0.0690149775315236,0.066,0.876027972222597,1.13190135145473,0.98,5.44641440000001,0.000109466462792076,0.171596345595548,0.119732387063242,-0.020407772963847,0.138592484817237,0.00251820688719127,0.00204801039744747,0.0255134099932285,0.0549925147284127,0.0403187748207459,0.000196305276024765,0.00252774376948043,0.000146135219753835,0.00265771736344854,0.0364454533499496,0.00036,0.000237894543785312,0.139095198020358
120,ice,ice,0.9,-1,-0.35,28.276,27.276,0.3361,0.30249,7.07,0.0626981521809,0.059,0.828384385628962,1.10055522924946,0.983,5.31920119999999,5.59710629469207e-05,0.162263920593421,0.0635107780362092,-0.0110836422701291,0.0728182792436244,0.00245614680361215,0.00200979075388822,0.0262378695190541,0.0536372487740424,0.0395663522723471,0.000203025170046784,0.00256686311507021,0.000142470687844372,0.00275895388080095,0.0378758758809098,0.00036,0.000231929026723396,0.139411228134722
121,ice,ice,0.9,-1,-0.343,28.223,27.223,0.30482,0.274338,6.403,0.0593999284438314,0.068,0.815077788723034,1.09183904376114,0.971,5.1319151,4.33978979254585e-05,0.159657424598119,0.0480158570769759,-0.0110787819859944,0.0572520158957508,0.0023650627472091,0.00195268589571748,0.0232008099126173,0.0516481583070335,0.0384421402465555,0.000217116262488812,0.00267617188626789,0.000138319917263364,0.0029656712585118,0.0408930170938636,0.00036,0.00022517195833571,0.139876226673589
122,ice,ice,0.9,-1,-0.339,28.249,27.249,0.29201,0.262809,5.542,0.0573650683779469,0.08,0.78212480939167,1.08386774998791,0.991,5.22379129999999,2.80377047093195e-05,0.153202595518403,0.0337703325034819,-0.00549895604448114,0.0373037634715052,0.00240970349720541,0.00198082417229676,0.019560045315918,0.0526230214583282,0.0389960929211405,0.000218815381553163,0.00272454017347945,0.000142454300951635,0.00298149288396542,0.0409192140027807,0.00036,0.000231902350386382,0.139648154232869
